Temperature,Simulations,Return,Discounted Return,Map
1,29,0,0.0,0.0,"['SFFF', 'HFHF', 'HFFH', 'FHFG']"
1,76,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,24,0,1.0,0.8814479033836181,"['SFHH', 'FFFH', 'HHFF', 'FHFG']"
1,7,0,0.0,0.0,"['SFHH', 'FFHF', 'HFFF', 'FHFG']"
1,65,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'HHFG']"
1,77,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FHHH', 'FFFG']"
1,65,0,1.0,0.9645880999032158,"['SFFH', 'FFFH', 'HFFH', 'HHFG']"
1,36,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,78,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'HFFG']"
1,58,0,1.0,0.9445131481500655,"['SHHF', 'FHFH', 'FHHH', 'FFFG']"
1,45,0,1.0,0.9056079456455165,"['SFHF', 'FHFH', 'FFFF', 'HFHG']"
1,92,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFF', 'FFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,42,0,1.0,0.9674905716180701,"['SFFF', 'HFFF', 'FHFF', 'FFHG']"
1,9,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HFHG']"
1,67,0,1.0,0.9502058312852957,"['SHFH', 'FFHH', 'HFFF', 'HFFG']"
1,70,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHHG']"
1,59,0,1.0,0.837556937769312,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,57,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,35,0,1.0,0.8921050870283477,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,57,0,1.0,0.9502058312852957,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,24,0,1.0,0.9416796087056153,"['SFHH', 'FFHH', 'FFFH', 'FHFG']"
1,10,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHH', 'HFFG']"
1,65,0,1.0,0.9559328248389055,"['SHHH', 'FFHF', 'FFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFH', 'FHFG']"
1,24,0,0.0,0.0,"['SFFF', 'FHFH', 'HFFF', 'HHHG']"
1,20,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFFH', 'FFFG']"
1,42,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FHFH', 'FFFG']"
1,93,0,1.0,0.8947894553945313,"['SFHH', 'HFFH', 'HFHF', 'HFFG']"
1,48,0,1.0,0.9276389118674717,"['SFFF', 'FHFH', 'HFFH', 'HFFG']"
1,25,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,51,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FFFF', 'HHFG']"
1,100,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'FFHH', 'HFFG']"
1,33,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'FFFF', 'HHHG']"
1,30,0,1.0,0.7887102894272789,"['SFFF', 'FHFF', 'HFFH', 'HHFG']"
1,100,0,1.0,0.9704017769489168,"['SFFH', 'FFFH', 'FHFF', 'FFHG']"
1,92,0,1.0,0.9110661429076764,"['SHHH', 'FFFF', 'HFHF', 'HHFG']"
1,49,0,1.0,0.9473552137914398,"['SFFH', 'FHFH', 'FHHF', 'FFFG']"
1,29,0,1.0,0.93603800616986,"['SFFF', 'HHHF', 'HFHF', 'HFHG']"
1,80,0,1.0,0.9733217421754432,"['SFFF', 'HHHF', 'FFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,19,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFH', 'FHFG']"
1,54,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFFF', 'HFHG']"
1,29,0,0.0,0.0,"['SHFH', 'FFHF', 'FFFH', 'HHFG']"
1,96,0,1.0,0.9791880578299021,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,59,0,1.0,0.9388545698794984,"['SFHF', 'HFFH', 'HFHF', 'HFFG']"
1,68,0,1.0,0.9001824484431542,"['SFHF', 'HFFH', 'HHFH', 'FHFG']"
1,85,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FFFF', 'HHFG']"
1,10,0,1.0,0.9248559951318693,"['SFFF', 'FFHF', 'FHFF', 'HHFG']"
1,24,0,1.0,0.9110661429076764,"['SFHF', 'FHHH', 'FFHF', 'FFFG']"
1,91,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFH', 'FHFG']"
1,97,0,1.0,0.9588092525966956,"['SHHF', 'FHHH', 'FFFH', 'HFFG']"
1,95,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FHHF', 'FHFG']"
1,24,0,1.0,0.7887102894272789,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,71,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFHH', 'FFFG']"
1,60,0,1.0,0.8527925358961662,"['SFHF', 'HFHH', 'HFFF', 'FFHG']"
1,32,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHFF', 'FHHG']"
1,56,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FHFF', 'FHFG']"
1,6,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,98,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FFFF', 'FHHG']"
1,60,0,1.0,0.9645880999032158,"['SHFH', 'FHHF', 'FHHH', 'FFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,16,0,1.0,0.9220814271464737,"['SFFF', 'FHHF', 'FHHF', 'HHHG']"
1,30,0,1.0,0.8974819010978248,"['SFHF', 'FHFF', 'FHFF', 'FFFG']"
1,52,0,1.0,0.8502341582884777,"['SFHH', 'FFFF', 'HHHF', 'HHFG']"
1,58,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'FFHG']"
1,79,0,1.0,0.9248559951318693,"['SFFF', 'HHFH', 'HHFH', 'HHFG']"
1,48,0,1.0,0.8947894553945313,"['SHFH', 'FFFF', 'HHFF', 'HFHG']"
1,54,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'HFFF', 'HFHG']"
1,39,0,1.0,0.8426049842298329,"['SFFH', 'HFHH', 'HFFH', 'FFFG']"
1,80,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'FFFH', 'FHFG']"
1,17,0,1.0,0.857932408958235,"['SFHF', 'HFFF', 'FHFF', 'FHHG']"
1,28,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFH', 'HFFG']"
1,78,0,1.0,0.9304302024748964,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,100,0,1.0,0.7562227231210928,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,86,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HFHF', 'FHFG']"
1,79,0,1.0,0.9165572373164391,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,56,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FHHF', 'HFFG']"
1,31,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FHHF', 'HHHG']"
1,70,0,1.0,0.9588092525966956,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,12,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFHH', 'FFFG']"
1,77,0,1.0,0.9762504936564125,"['SFHF', 'FFHH', 'FHFH', 'FFFG']"
1,68,0,1.0,0.8451404054461714,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,31,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'HFFF', 'HFFG']"
1,30,0,0.0,0.0,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,55,0,1.0,0.7792882711929549,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,68,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FHFF', 'HHHG']"
1,58,0,1.0,0.9388545698794984,"['SFFH', 'FFHF', 'FFFF', 'HHHG']"
1,36,0,1.0,0.9445131481500655,"['SFFF', 'HHFF', 'HFHF', 'HFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FHFH', 'HFFF', 'FHHG']"
1,14,0,0.0,0.0,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,71,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HFHF', 'HHFG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,98,0,1.0,0.9674905716180701,"['SFHH', 'FFFH', 'FHFF', 'HHFG']"
1,58,0,1.0,0.8974819010978248,"['SHFH', 'FFFF', 'HHHF', 'HFFG']"
1,12,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHH', 'HFFG']"
1,82,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'FFFG']"
1,72,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FFFF', 'HHHG']"
1,30,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,34,0,0.0,0.0,"['SFFF', 'FHHF', 'FFHH', 'HFFG']"
1,2,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,24,0,1.0,0.9304302024748964,"['SFFF', 'FFFH', 'FHFF', 'HFFG']"
1,67,0,1.0,0.9220814271464737,"['SFHF', 'FFHF', 'HFFF', 'FHFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'FFFG']"
1,62,0,1.0,0.8631032605924442,"['SFHF', 'HFFH', 'HFHH', 'HFFG']"
1,77,0,1.0,0.9559328248389055,"['SFHF', 'HFFH', 'HFFF', 'HHFG']"
1,97,0,1.0,0.9220814271464737,"['SFFH', 'FHFH', 'FFFH', 'HHFG']"
1,85,0,1.0,0.9588092525966956,"['SHFH', 'FFFF', 'HFFF', 'FHHG']"
1,94,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FHFF', 'HHHG']"
1,92,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'FHHG']"
1,100,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFHF', 'HHHG']"
1,73,0,1.0,0.8867604854519608,"['SHHF', 'FHFF', 'FHHH', 'FFFG']"
1,32,0,1.0,0.985089730404757,"['SFFF', 'HFFH', 'FFFH', 'HFFG']"
1,57,0,1.0,0.9220814271464737,"['SFFF', 'HHFF', 'FHHF', 'HHFG']"
1,35,0,1.0,0.9332298921513504,"['SFFH', 'FFHF', 'FHFH', 'FFFG']"
1,90,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,57,0,1.0,0.9304302024748964,"['SFFF', 'FFHF', 'HHFF', 'HFFG']"
1,61,0,1.0,0.9704017769489168,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,48,0,1.0,0.9220814271464737,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HFHG']"
1,12,0,1.0,0.7910835400474212,"['SFFF', 'FHHF', 'FHFF', 'HHHG']"
1,58,0,1.0,0.9821344612135428,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,44,0,1.0,0.7910835400474212,"['SFFF', 'FHFH', 'HFFF', 'FFHG']"
1,88,0,1.0,0.9821344612135428,"['SFHH', 'FFFH', 'HFFH', 'FHFG']"
1,59,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFH', 'HFFG']"
1,41,0,1.0,0.9588092525966956,"['SFFH', 'HFFF', 'FFHH', 'FFFG']"
1,42,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,80,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,14,0,1.0,0.860513950810667,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,24,0,0.0,0.0,"['SHFF', 'FFHH', 'FHHH', 'FFFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHH', 'FFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FHFG']"
1,45,0,1.0,0.985089730404757,"['SFHF', 'FFFH', 'FFFF', 'FFFG']"
1,31,0,1.0,0.9762504936564125,"['SFHF', 'FHFH', 'FFFF', 'FFFG']"
1,96,0,1.0,0.9056079456455165,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,11,0,0.0,0.0,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,21,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFFG']"
1,46,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HFFF', 'HFFG']"
1,94,0,1.0,0.9733217421754432,"['SHHH', 'FFHF', 'FHHF', 'FFFG']"
1,13,0,0.0,0.0,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,30,0,1.0,0.8426049842298329,"['SFHF', 'HFFF', 'FFFH', 'FFFG']"
1,66,0,1.0,0.9821344612135428,"['SFHH', 'HFHH', 'FFFH', 'FFFG']"
1,39,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'FHHG']"
1,47,0,1.0,0.9193151828650342,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,70,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FHFF', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FFHG']"
1,39,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'FFFH', 'FFFG']"
1,56,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'HHFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FHHG']"
1,40,0,1.0,0.767668872977057,"['SFFH', 'HFHH', 'HFHF', 'FFFG']"
1,30,0,1.0,0.9056079456455165,"['SFFF', 'HHFH', 'FHFF', 'HHFG']"
1,70,0,1.0,0.9674905716180701,"['SFHH', 'FFHF', 'FFFF', 'HHFG']"
1,44,0,1.0,0.985089730404757,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,70,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHFF', 'HFFG']"
1,91,0,1.0,0.9416796087056153,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,44,0,1.0,0.9588092525966956,"['SHFF', 'FHHF', 'FFFH', 'FFFG']"
1,49,0,1.0,0.9530650263643888,"['SHFF', 'FFHF', 'FFFF', 'FHHG']"
1,20,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,74,0,1.0,0.9645880999032158,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,57,0,1.0,0.9388545698794984,"['SHHH', 'FFFH', 'FFFH', 'FHFG']"
1,67,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HHFG']"
1,2,0,1.0,0.8127667407072335,"['SFFF', 'FHHF', 'FFHF', 'FFHG']"
1,38,0,0.0,0.0,"['SHFH', 'FFFF', 'HFHF', 'FHFG']"
1,13,0,0.0,0.0,"['SFFF', 'HFFF', 'HFHH', 'HFFG']"
1,16,0,0.0,0.0,"['SHHF', 'FFHH', 'FHHF', 'FFFG']"
1,88,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,29,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFH', 'FFFG']"
1,44,0,1.0,0.9276389118674717,"['SFFF', 'HFFF', 'HFFH', 'HFFG']"
1,53,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,43,0,1.0,0.8527925358961662,"['SHFF', 'FFHF', 'FFFF', 'FFHG']"
1,97,0,0.0,0.0,"['SHFH', 'FFFH', 'HFHF', 'HFFG']"
1,48,0,1.0,0.9056079456455165,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,61,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,52,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'HHFG']"
1,34,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HHHG']"
1,52,0,1.0,0.9138075656044898,"['SFFF', 'HHFF', 'FFFH', 'FHFG']"
1,53,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFF', 'FFHG']"
1,62,0,1.0,0.9502058312852957,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,19,0,1.0,0.8006481694852418,"['SFHF', 'HFHH', 'FFFH', 'HFFG']"
1,45,0,1.0,0.9645880999032158,"['SFHF', 'FFFH', 'FHFF', 'HFFG']"
1,16,0,1.0,0.9502058312852957,"['SFHF', 'FFFH', 'HFFF', 'FFFG']"
1,33,0,1.0,0.9616943356035061,"['SFHH', 'FFHF', 'FFFH', 'HHFG']"
1,29,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FFHF', 'HFFG']"
1,89,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFH', 'FFFG']"
1,42,0,1.0,0.9588092525966956,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,12,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'FHHG']"
1,42,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FFHH', 'FFFG']"
1,74,0,1.0,0.9791880578299021,"['SHFH', 'FFHF', 'FHHF', 'FFFG']"
1,9,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,96,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,26,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HHFF', 'FFFG']"
1,12,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,58,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,26,0,1.0,0.8894287717672626,"['SFHH', 'FFFH', 'HHFF', 'FHFG']"
1,97,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,86,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'HFFF', 'HHFG']"
1,31,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'FHFG']"
1,23,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'HHHG']"
1,21,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HFFH', 'HFFG']"
1,12,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FFHG']"
1,61,0,1.0,0.9674905716180701,"['SFFH', 'FFHH', 'FFFH', 'HFFG']"
1,65,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFF', 'FHFG']"
1,16,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HHHG']"
1,13,0,1.0,0.8814479033836181,"['SFFF', 'FHFF', 'HHHF', 'HHHG']"
1,81,0,1.0,0.857932408958235,"['SFFF', 'FHFH', 'FFHH', 'HFFG']"
1,15,0,1.0,0.9416796087056153,"['SFHH', 'FFFF', 'HFFF', 'FHHG']"
1,100,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'HFHF', 'FFFG']"
1,84,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,89,0,1.0,0.9559328248389055,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,38,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,20,0,1.0,0.9083329444789534,"['SFHH', 'HFFF', 'HFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,34,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,27,0,1.0,0.9332298921513504,"['SFHH', 'HFFF', 'HHFF', 'HFHG']"
1,89,0,1.0,0.9733217421754432,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,59,0,1.0,0.747188804859888,"['SHHH', 'FFHH', 'FFFH', 'HHFG']"
1,16,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'HFHG']"
1,39,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FFHG']"
1,51,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'HHHF', 'FHHG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'FHHG']"
1,93,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HFHF', 'FHFG']"
1,63,0,1.0,0.9704017769489168,"['SHFF', 'FHFH', 'FHFF', 'FFFG']"
1,59,0,1.0,0.93603800616986,"['SFFH', 'HFFF', 'HHHF', 'HFHG']"
1,57,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFF', 'HHFG']"
1,40,0,1.0,0.9645880999032158,"['SFHH', 'FFHF', 'FFFH', 'HFFG']"
1,51,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FFHF', 'HFHG']"
1,22,0,1.0,0.7516921927868743,"['SFFH', 'FHFH', 'FHHH', 'FFFG']"
1,37,0,1.0,0.9304302024748964,"['SFFF', 'FHFH', 'FHHH', 'FFFG']"
1,58,0,1.0,0.9304302024748964,"['SFFF', 'HFHH', 'HFFF', 'HFFG']"
1,84,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HFFF', 'HFFG']"
1,9,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,19,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'FFFF', 'HHFG']"
1,47,0,1.0,0.7653658663581259,"['SFHH', 'HFFF', 'HFHF', 'HFHG']"
1,35,0,1.0,0.9530650263643888,"['SFFH', 'FHHH', 'FFFH', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SHHF', 'FFHH', 'HFFF', 'FFFG']"
1,96,0,1.0,0.9791880578299021,"['SFHH', 'FHFF', 'FFFH', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFH', 'FHFG']"
1,35,0,1.0,0.8788035596734672,"['SFFF', 'HFFF', 'FFFH', 'HHFG']"
1,67,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFHF', 'FHFG']"
1,28,0,1.0,0.9502058312852957,"['SFFF', 'HHFF', 'HFFF', 'HFFG']"
1,10,0,1.0,0.9473552137914398,"['SFFH', 'HFFH', 'FFFF', 'FFFG']"
1,83,0,1.0,0.9193151828650342,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,48,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,41,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'FFHG']"
1,15,0,1.0,0.857932408958235,"['SFFF', 'HHFH', 'FFFH', 'FFFG']"
1,69,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'HHFF', 'FHHG']"
1,76,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'FHFF', 'FHFG']"
1,26,0,0.0,0.0,"['SFHF', 'FHFH', 'FHHF', 'FFFG']"
1,62,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFF', 'FHFG']"
1,61,0,1.0,0.9704017769489168,"['SFHF', 'FHHH', 'FFFF', 'FHHG']"
1,33,0,1.0,0.9304302024748964,"['SFHH', 'HFHH', 'FFHF', 'FFFG']"
1,16,0,1.0,0.9332298921513504,"['SFHF', 'HFHH', 'HFFF', 'HFFG']"
1,55,0,1.0,0.9276389118674717,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,32,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHHG']"
1,51,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9733217421754432,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,96,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'FFHF', 'HHFG']"
1,78,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'HFFF', 'FHFG']"
1,70,0,1.0,0.9083329444789534,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,75,0,1.0,0.8974819010978248,"['SFFF', 'HHFF', 'FFFH', 'FHFG']"
1,28,0,1.0,0.90289112180858,"['SHFF', 'FFFF', 'HFHF', 'HHFG']"
1,11,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,97,0,1.0,0.9445131481500655,"['SHHF', 'FHHF', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFF', 'HHFF', 'HFHF', 'FHFG']"
1,24,0,1.0,0.9193151828650342,"['SFFF', 'FFFF', 'HHFH', 'HHFG']"
1,45,0,1.0,0.8176653739626438,"['SFHH', 'HFHH', 'FFFF', 'HHFG']"
1,30,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HFFH', 'HFFG']"
1,4,0,1.0,0.8176653739626438,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,74,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HHHG']"
1,79,0,1.0,0.8275513922024125,"['SFHF', 'HFHF', 'FFHH', 'HFFG']"
1,67,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'FHFF', 'FFFG']"
1,49,0,1.0,0.9416796087056153,"['SFFF', 'FFHH', 'FFFF', 'HFFG']"
1,94,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HHFF', 'FFHG']"
1,42,0,1.0,0.90289112180858,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,70,0,1.0,0.837556937769312,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,57,0,1.0,0.9559328248389055,"['SFFF', 'FFHF', 'HFFF', 'HHHG']"
1,52,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,87,0,1.0,0.8921050870283477,"['SFHH', 'HFFF', 'HFHF', 'FHHG']"
1,11,0,1.0,0.8709180316048211,"['SFFF', 'FHFH', 'HHFF', 'HFFG']"
1,43,0,1.0,0.9762504936564125,"['SFHF', 'FHHH', 'FFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,41,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFF', 'FFFG']"
1,73,0,1.0,0.7494371162085136,"['SHHF', 'FHFF', 'FFFH', 'FHFG']"
1,23,0,1.0,0.9416796087056153,"['SFFF', 'HFFH', 'HFFH', 'FHFG']"
1,71,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'FFFG']"
1,30,0,1.0,0.9502058312852957,"['SFHF', 'HFHH', 'HFHH', 'HFFG']"
1,77,0,1.0,0.8683052775100066,"['SHFF', 'FFFF', 'HFHF', 'HFHG']"
1,86,0,1.0,0.9616943356035061,"['SFHH', 'FFFF', 'HHFH', 'HHFG']"
