Temperature,Simulations,Return,Discounted Return,Map
1,69,0,1.0,0.9821344612135428,"['SFHH', 'FFFF', 'HFFF', 'HFHG']"
1,90,0,1.0,0.9821344612135428,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFFF', 'HFHH', 'FFFF', 'HFFG']"
1,84,0,1.0,0.9559328248389055,"['SHHF', 'FFFH', 'HFFF', 'FHFG']"
1,56,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFFF', 'FHFG']"
1,22,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HHFG']"
1,59,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,68,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,4,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,34,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,31,0,1.0,0.9559328248389055,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,5,0,0.0,0.0,"['SFFF', 'FHHF', 'FHHH', 'FFFG']"
1,27,0,1.0,0.9165572373164391,"['SFFH', 'FFFH', 'FFFH', 'HFFG']"
1,99,0,1.0,0.9416796087056153,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,80,0,1.0,0.8103284404851119,"['SFFH', 'HFFH', 'HFHF', 'HFFG']"
1,26,0,1.0,0.9165572373164391,"['SFFH', 'HFFF', 'HFHH', 'HFFG']"
1,87,0,1.0,0.9704017769489168,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,69,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FHHF', 'HHHG']"
1,47,0,1.0,0.9165572373164391,"['SFHH', 'FFHH', 'FFHF', 'HFFG']"
1,91,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,50,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,16,0,0.0,0.0,"['SHHF', 'FHFH', 'FHFH', 'FFFG']"
1,80,0,1.0,0.9704017769489168,"['SFFH', 'HFHH', 'FFFH', 'HFFG']"
1,15,0,0.0,0.0,"['SFHF', 'FFHF', 'FHFH', 'FFFG']"
1,96,0,1.0,0.9821344612135428,"['SFHF', 'HFHH', 'FFFF', 'FHFG']"
1,50,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'FFHG']"
1,92,0,1.0,0.9276389118674717,"['SFHH', 'FFFF', 'HHFH', 'HFFG']"
1,100,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'FHFH', 'HHFG']"
1,28,0,1.0,0.90289112180858,"['SFHH', 'FHFF', 'FFFF', 'FFHG']"
1,26,0,1.0,0.9530650263643888,"['SFFF', 'HHHF', 'HFHF', 'FHHG']"
1,57,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FHFF', 'FFFG']"
1,99,0,1.0,0.9704017769489168,"['SFFF', 'FHFF', 'FHHF', 'HHFG']"
1,73,0,1.0,0.9704017769489168,"['SFFH', 'FHFH', 'HFFF', 'HHFG']"
1,28,0,1.0,0.9332298921513504,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,46,0,1.0,0.9416796087056153,"['SFFH', 'FHHF', 'FFFF', 'HFFG']"
1,66,0,1.0,0.9791880578299021,"['SFHH', 'FHFH', 'FFFH', 'HFFG']"
1,89,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFHF', 'HFHG']"
1,28,0,1.0,0.9193151828650342,"['SFFF', 'FHFH', 'HHFF', 'HHHG']"
1,71,0,1.0,0.8761671489944468,"['SFHH', 'FFFF', 'FHFH', 'FHFG']"
1,100,0,1.0,0.9559328248389055,"['SHHF', 'FFHF', 'FFFH', 'HFFG']"
1,76,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FFFF', 'FHFG']"
1,10,0,1.0,0.9165572373164391,"['SFFH', 'FFHF', 'FFFH', 'FFFG']"
1,65,0,1.0,0.9530650263643888,"['SFFF', 'HFHH', 'HFFF', 'FHFG']"
1,61,0,1.0,0.9704017769489168,"['SFHH', 'HFFF', 'FHFF', 'HFFG']"
1,57,0,1.0,0.9276389118674717,"['SFHH', 'HFHF', 'FFHH', 'FFFG']"
1,78,0,1.0,0.9616943356035061,"['SFHF', 'FFFH', 'HFFH', 'FFFG']"
1,37,0,1.0,0.9083329444789534,"['SFHF', 'FFHF', 'HFFH', 'FHFG']"
1,25,0,0.0,0.0,"['SFHH', 'FHHH', 'FHHH', 'FFFG']"
1,62,0,1.0,0.9559328248389055,"['SFFF', 'FHFH', 'HHFF', 'HFFG']"
1,95,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,70,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FFHH', 'HFFG']"
1,81,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'HFFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HFFG']"
1,53,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHHG']"
1,64,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HFFF', 'FFHG']"
1,60,0,1.0,0.9138075656044898,"['SFFF', 'FHHF', 'FHHH', 'FFFG']"
1,62,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFFF', 'FHFG']"
1,25,0,1.0,0.8894287717672626,"['SHHF', 'FFFH', 'HFFH', 'HFFG']"
1,46,0,1.0,0.8325391341551359,"['SHHF', 'FFHF', 'FHFF', 'FFFG']"
1,58,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'FFFF', 'FHFG']"
1,18,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FHFG']"
1,79,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'FHHG']"
1,26,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFF', 'HHHG']"
1,90,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFHF', 'HFHG']"
1,6,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,93,0,1.0,0.8400771692771434,"['SFFH', 'FHHF', 'FFFF', 'FHHG']"
1,36,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'HHFG']"
1,43,0,1.0,0.9588092525966956,"['SFHF', 'FFHF', 'FFHH', 'FFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HHHG']"
1,25,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,40,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,31,0,1.0,0.9332298921513504,"['SFFH', 'FHFH', 'FFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFHH', 'FFHH', 'FFHH', 'FFFG']"
1,25,0,0.0,0.0,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,38,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FHFG']"
1,5,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,80,0,1.0,0.9502058312852957,"['SHHH', 'FHFH', 'FFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'FFHG']"
1,90,0,1.0,0.9559328248389055,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,38,0,1.0,0.9416796087056153,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,60,0,0.0,0.0,"['SHHH', 'FHFF', 'FFFH', 'FHFG']"
1,49,0,1.0,0.9559328248389055,"['SHFF', 'FFHH', 'HFFF', 'HFFG']"
1,38,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HHFG']"
1,97,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HHFF', 'FFHG']"
1,54,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'HFFF', 'HHHG']"
1,94,0,1.0,0.9762504936564125,"['SHFH', 'FHHF', 'FFFF', 'FHFG']"
1,53,0,1.0,0.8657003616774767,"['SFFH', 'FFHH', 'HFFF', 'HHFG']"
1,47,0,1.0,0.9473552137914398,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,49,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFF', 'HFHG']"
1,92,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'HHFF', 'FHFG']"
1,81,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFHF', 'HHFG']"
1,90,0,1.0,0.985089730404757,"['SFFF', 'FHFH', 'FHFF', 'FHFG']"
1,77,0,1.0,0.8735386475474635,"['SHHF', 'FFFF', 'HHFF', 'FFFG']"
1,55,0,1.0,0.884100203995605,"['SHHH', 'FFFH', 'HHFF', 'HFFG']"
1,30,0,1.0,0.8006481694852418,"['SFFH', 'FFFH', 'FHFF', 'HFHG']"
1,19,0,0.0,0.0,"['SHHH', 'FFHF', 'FHHH', 'FFFG']"
1,56,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'FHFH', 'HHFG']"
1,33,0,1.0,0.93603800616986,"['SFHF', 'HFFF', 'FFHF', 'HFHG']"
1,96,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HFHG']"
1,4,0,1.0,0.884100203995605,"['SFFF', 'HHFF', 'HFHF', 'FHHG']"
1,91,0,1.0,0.9559328248389055,"['SFHF', 'FFFF', 'HHHF', 'FFHG']"
1,88,0,1.0,0.9388545698794984,"['SFHH', 'HFFH', 'HHFH', 'FHFG']"
1,51,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFHF', 'FHHG']"
1,52,0,1.0,0.8275513922024125,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FHHG']"
1,53,0,1.0,0.985089730404757,"['SHFF', 'FFHH', 'FFFF', 'FFFG']"
1,88,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,51,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFHG']"
1,46,0,1.0,0.9473552137914398,"['SFFF', 'HHFF', 'HHFH', 'HHFG']"
1,80,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FFHF', 'FFHG']"
1,95,0,1.0,0.9733217421754432,"['SFHF', 'HFFF', 'HHFF', 'FHHG']"
1,26,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFH', 'FHFG']"
1,97,0,1.0,0.8761671489944468,"['SFHH', 'FHHF', 'FFFH', 'FHFG']"
1,11,0,0.0,0.0,"['SFHH', 'FFHF', 'FFFH', 'FHFG']"
1,66,0,1.0,0.9704017769489168,"['SFHF', 'FFHF', 'FFFF', 'HHFG']"
1,80,0,1.0,0.9733217421754432,"['SFHH', 'FFHF', 'FFHF', 'FFFG']"
1,61,0,1.0,0.9559328248389055,"['SHFF', 'FHHH', 'FHFH', 'FFFG']"
1,70,0,1.0,0.9704017769489168,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FHHF', 'HFHG']"
1,47,0,1.0,0.9530650263643888,"['SFFF', 'FHFH', 'FHHF', 'FFFG']"
1,64,0,1.0,0.9220814271464737,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,97,0,1.0,0.9762504936564125,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,74,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FHHH', 'FFFG']"
1,94,0,1.0,0.9056079456455165,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,27,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FFFF', 'FFFG']"
1,35,0,0.0,0.0,"['SHHH', 'FFFH', 'HFHH', 'HFFG']"
1,40,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'HFFH', 'HHFG']"
1,18,0,1.0,0.8894287717672626,"['SFFF', 'HFFH', 'HFFH', 'HFFG']"
1,77,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,72,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HHFF', 'FHHG']"
1,97,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'HFHG']"
1,65,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HHFF', 'HHFG']"
1,26,0,1.0,0.9821344612135428,"['SHFF', 'FFFF', 'FFFF', 'FFHG']"
1,4,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHF', 'FFHG']"
1,48,0,1.0,0.93603800616986,"['SFFH', 'FFHF', 'HFFF', 'FHFG']"
1,78,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'FHFF', 'FFFG']"
1,45,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HHFG']"
1,61,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HHFF', 'FHHG']"
1,84,0,1.0,0.9645880999032158,"['SFHF', 'FFHF', 'HFFF', 'FFHG']"
1,84,0,1.0,0.9304302024748964,"['SFHF', 'HFHF', 'FFFF', 'FHHG']"
1,45,0,0.0,0.0,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,79,0,1.0,0.8275513922024125,"['SFHH', 'FFHF', 'HFFH', 'FHFG']"
1,100,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'HHFF', 'HFHG']"
1,41,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,32,0,1.0,0.8683052775100066,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,38,0,1.0,0.9473552137914398,"['SFHH', 'FHHF', 'FFFF', 'FHFG']"
1,85,0,1.0,0.9762504936564125,"['SFFH', 'FHFH', 'FHFF', 'FHFG']"
1,80,0,1.0,0.7449472384453084,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,32,0,1.0,0.9704017769489168,"['SHHH', 'FFHH', 'FFFH', 'FFFG']"
1,100,0,1.0,0.9704017769489168,"['SHHF', 'FHHH', 'FFHF', 'FFFG']"
1,48,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'HHFG']"
1,17,0,1.0,0.9588092525966956,"['SHFH', 'FHHH', 'FFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHF', 'FFFG']"
1,84,0,1.0,0.9704017769489168,"['SHHH', 'FFFF', 'FHFF', 'HFFG']"
1,30,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'FFHH', 'FFFG']"
1,54,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,22,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'HHHF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFF', 'FHFF', 'FHHH', 'FFFG']"
1,85,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'FFFF', 'HFFG']"
1,58,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'FFHH', 'HFFG']"
1,23,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFH', 'FFFG']"
1,39,0,1.0,0.9445131481500655,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,92,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HFHF', 'FHHG']"
1,73,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,77,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FHFF', 'FHFG']"
1,99,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'FFHF', 'HFFG']"
1,7,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFH', 'FFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'FFHG']"
1,38,0,1.0,0.9138075656044898,"['SHFH', 'FFHH', 'HFHH', 'HFFG']"
1,90,0,0.0,0.0,"['SFHH', 'FHHF', 'FFHH', 'HFFG']"
1,57,0,1.0,0.8631032605924442,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,75,0,1.0,0.9559328248389055,"['SFFH', 'HHFF', 'HFHF', 'FHFG']"
1,65,0,1.0,0.8761671489944468,"['SFHH', 'HFFH', 'HHFH', 'HHFG']"
1,62,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'HFFH', 'FHFG']"
1,30,0,1.0,0.9416796087056153,"['SFFF', 'FHHF', 'HHHF', 'FHHG']"
1,95,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFHF', 'FFFG']"
1,81,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFH', 'FHFG']"
1,79,0,1.0,0.9762504936564125,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,54,0,1.0,0.9056079456455165,"['SFFH', 'HHFH', 'HHFH', 'FFFG']"
1,66,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,22,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,84,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HHFG']"
1,71,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FHHF', 'HHFG']"
1,28,0,1.0,0.9674905716180701,"['SFHH', 'HFHF', 'HFFF', 'HHFG']"
1,79,0,1.0,0.9821344612135428,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,93,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FFFF', 'HFFG']"
1,80,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'HFHF', 'FFFG']"
1,84,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'HFHG']"
1,73,0,1.0,0.9138075656044898,"['SFHH', 'HFFF', 'FHFF', 'HFHG']"
1,6,0,0.0,0.0,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,97,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FFHH', 'FFFG']"
1,81,0,1.0,0.9616943356035061,"['SHFH', 'FFHH', 'HFFF', 'FFHG']"
1,42,0,1.0,0.8657003616774767,"['SFFH', 'HHFH', 'FHFF', 'HHHG']"
1,100,0,1.0,0.9791880578299021,"['SFHH', 'HFHH', 'FFFF', 'HFFG']"
1,78,0,1.0,0.9530650263643888,"['SFHH', 'FHHH', 'FFFF', 'HHFG']"
1,63,0,1.0,0.8921050870283477,"['SFFH', 'HHFF', 'FHFF', 'FHFG']"
1,69,0,1.0,0.9276389118674717,"['SFFF', 'HFHF', 'FFHH', 'FFFG']"
1,19,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFFF', 'FFFG']"
1,68,0,1.0,0.9674905716180701,"['SFFH', 'FFHF', 'HFFF', 'HFFG']"
1,23,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FFHG']"
1,32,0,1.0,0.985089730404757,"['SFHH', 'FHHH', 'FFFH', 'FFFG']"
1,32,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'HHFG']"
1,58,0,1.0,0.9502058312852957,"['SFFH', 'FFFH', 'FFFF', 'HFHG']"
1,19,0,1.0,0.9416796087056153,"['SHFH', 'FFHF', 'FFHF', 'FFFG']"
1,96,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'FFFH', 'FFFG']"
1,64,0,1.0,0.884100203995605,"['SFHF', 'HFFF', 'FFHF', 'HHHG']"
1,42,0,1.0,0.9056079456455165,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,37,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFH', 'FHFG']"
1,97,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'HHHF', 'FFHG']"
1,47,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FHFF', 'FFFG']"
1,35,0,1.0,0.8054737627981655,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,73,0,1.0,0.985089730404757,"['SHFF', 'FFFH', 'FHFH', 'FFFG']"
1,38,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'FHHG']"
1,95,0,1.0,0.9473552137914398,"['SFFH', 'HHFH', 'HFFH', 'FHFG']"
1,54,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,30,0,1.0,0.803057341509771,"['SFFF', 'FHHF', 'HFHF', 'HFHG']"
1,26,0,1.0,0.9445131481500655,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,52,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'HHFG']"
1,22,0,0.0,0.0,"['SHFF', 'FFHF', 'FFHF', 'HFFG']"
1,49,0,1.0,0.9559328248389055,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,35,0,1.0,0.9502058312852957,"['SFFF', 'FFFF', 'FFFF', 'HHHG']"
1,51,0,0.0,0.0,"['SHHH', 'FFHF', 'FFHH', 'HFFG']"
1,52,0,0.0,0.0,"['SFHH', 'HFFH', 'FHFF', 'FFHG']"
1,12,0,1.0,0.9056079456455165,"['SFHF', 'HFHH', 'FFFF', 'HFFG']"
1,47,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,41,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFF', 'FFHF', 'FFFG']"
1,20,0,1.0,0.9388545698794984,"['SFHF', 'HFFF', 'HFFF', 'HHFG']"
1,76,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HFFF', 'FHHG']"
1,44,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFHF', 'FHHG']"
1,60,0,1.0,0.9502058312852957,"['SFHH', 'FFFF', 'FFFH', 'FHFG']"
1,73,0,1.0,0.9762504936564125,"['SHHF', 'FHHH', 'FHFF', 'FFFG']"
1,23,0,1.0,0.9388545698794984,"['SFFH', 'FHFF', 'FHFF', 'FFFG']"
1,25,0,1.0,0.7910835400474212,"['SFFF', 'HFFH', 'HHFF', 'FFFG']"
1,83,0,1.0,0.9821344612135428,"['SFFH', 'FFHH', 'FFFF', 'FFFG']"
1,58,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FFHF', 'HHFG']"
1,6,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'FFHG']"
1,10,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FFHG']"
1,47,0,1.0,0.93603800616986,"['SFFH', 'HHFF', 'FHFF', 'FHHG']"
1,1,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFFG']"
1,77,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HFFF', 'HHFG']"
1,82,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFHF', 'FFFG']"
1,78,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'FFFF', 'HHHG']"
1,98,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FHFF', 'HHHG']"
1,48,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,46,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFFH', 'HFFG']"
1,82,0,1.0,0.9616943356035061,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'FHHG']"
1,4,0,0.0,0.0,"['SHFF', 'FFFH', 'FFHF', 'HFFG']"
1,83,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HFHF', 'HHHG']"
1,1,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFH', 'HFFG']"
1,82,0,1.0,0.9559328248389055,"['SHHH', 'FHFH', 'FHHF', 'FFFG']"
1,25,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFH', 'FHFG']"
1,40,0,1.0,0.9138075656044898,"['SFHH', 'FFHH', 'FFFF', 'HHHG']"
1,28,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'FFHF', 'HFFG']"
1,40,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HHHF', 'HFHG']"
1,66,0,1.0,0.9276389118674717,"['SFHF', 'HFHH', 'FFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFF', 'FFFH', 'FHFH', 'FFFG']"
1,77,0,1.0,0.9791880578299021,"['SFHF', 'FHFF', 'FFHH', 'FFFG']"
1,79,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'FFFF', 'FFFG']"
1,50,0,1.0,0.9473552137914398,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,11,0,1.0,0.93603800616986,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,47,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFH', 'HHFG']"
1,68,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,57,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFFH', 'HHFF', 'HHHG']"
1,67,0,1.0,0.9616943356035061,"['SFFH', 'HHFH', 'FFFH', 'HHFG']"
1,37,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'FFFF', 'HHFG']"
1,84,0,1.0,0.9110661429076764,"['SFFH', 'FFHF', 'HFFF', 'HFHG']"
1,86,0,1.0,0.9821344612135428,"['SFFH', 'HFFH', 'FFFH', 'HFFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,38,0,0.0,0.0,"['SFHF', 'FHFH', 'FFFF', 'FFHG']"
1,68,0,1.0,0.7792882711929549,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,86,0,1.0,0.9645880999032158,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,47,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,53,0,0.0,0.0,"['SFFF', 'FHHF', 'FFFH', 'FHFG']"
1,62,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'FHFF', 'HHHG']"
1,53,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFF', 'HHHG']"
1,45,0,1.0,0.8300415167526705,"['SFHF', 'HFFF', 'HHHF', 'HFHG']"
1,33,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFF', 'FHHG']"
1,71,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'HFFG']"
1,67,0,1.0,0.9791880578299021,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,65,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HFFF', 'FFFG']"
1,40,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,25,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,12,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'HHHF', 'HFHG']"
1,60,0,1.0,0.9616943356035061,"['SFFF', 'HHHF', 'FFFF', 'FHHG']"
1,92,0,1.0,0.9821344612135428,"['SHFF', 'FFHH', 'FHHF', 'FFFG']"
1,50,0,1.0,0.7958514863018556,"['SFHH', 'FHHH', 'FHHH', 'FFFG']"
