Temperature,Simulations,Return,Discounted Return,Map
1,6,0,0.0,0.0,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,82,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFF', 'FFHG']"
1,71,0,1.0,0.9762504936564125,"['SFHH', 'FHHH', 'FFFF', 'FFFG']"
1,78,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'HHFF', 'HHFG']"
1,69,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'FFFF', 'FFHG']"
1,6,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFH', 'FHFG']"
1,74,0,1.0,0.9791880578299021,"['SFFH', 'HFFF', 'FFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFH', 'HFFG']"
1,23,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'FFFF', 'HFFG']"
1,31,0,1.0,0.9276389118674717,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,67,0,1.0,0.9388545698794984,"['SFFH', 'FHHF', 'FHFF', 'FFFG']"
1,59,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,24,0,1.0,0.884100203995605,"['SHHH', 'FFFH', 'FFFF', 'HHFG']"
1,39,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FFFH', 'FFFG']"
1,14,0,1.0,0.7746195551602378,"['SFFH', 'FHFF', 'FHHF', 'HFFG']"
1,44,0,1.0,0.9416796087056153,"['SFHH', 'FFFH', 'HFFH', 'HHFG']"
1,94,0,1.0,0.985089730404757,"['SHHH', 'FHHF', 'FFFH', 'FFFG']"
1,29,0,0.0,0.0,"['SFHH', 'FFFF', 'HHHF', 'HFHG']"
1,44,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FHFF', 'HFHG']"
1,78,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HHHF', 'HFFG']"
1,33,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,29,0,1.0,0.9165572373164391,"['SFHH', 'HFFH', 'HFFF', 'HFHG']"
1,3,0,0.0,0.0,"['SHFF', 'FFHH', 'HFHF', 'FFFG']"
1,28,0,1.0,0.857932408958235,"['SFFF', 'HHHF', 'FFFF', 'HHFG']"
1,98,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'HFFH', 'FHFG']"
1,53,0,1.0,0.7562227231210928,"['SFHF', 'HFFH', 'FHFF', 'HFHG']"
1,73,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFFF', 'HHFG']"
1,85,0,1.0,0.9530650263643888,"['SFFH', 'FHFF', 'FFFH', 'FHFG']"
1,21,0,1.0,0.9473552137914398,"['SHFH', 'FHHF', 'FFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SHHH', 'FFFF', 'FHHF', 'FHHG']"
1,35,0,1.0,0.9645880999032158,"['SFFF', 'FFFF', 'HFFF', 'HFHG']"
1,60,0,1.0,0.767668872977057,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,88,0,1.0,0.9530650263643888,"['SFFH', 'FFHH', 'HFFH', 'HFFG']"
1,72,0,1.0,0.9733217421754432,"['SHFF', 'FHFH', 'FFFF', 'FFHG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFHF', 'HHFG']"
1,31,0,1.0,0.9388545698794984,"['SHHH', 'FFFF', 'FFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SHHF', 'FHHF', 'FFHH', 'HFFG']"
1,63,0,1.0,0.9588092525966956,"['SHHF', 'FFFH', 'HFFF', 'FFFG']"
1,46,0,1.0,0.9502058312852957,"['SFHH', 'FHFH', 'FFFF', 'FFHG']"
1,11,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHH', 'HFFG']"
1,39,0,1.0,0.9762504936564125,"['SFFH', 'FHFF', 'FHHF', 'FFFG']"
1,84,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'HHFG']"
1,67,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'FHFF', 'FFFG']"
1,17,0,1.0,0.9304302024748964,"['SFFH', 'FHFF', 'FHFF', 'HHHG']"
1,80,0,1.0,0.9332298921513504,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,91,0,1.0,0.93603800616986,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,28,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHH', 'FFFG']"
1,73,0,1.0,0.9248559951318693,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,31,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,6,0,1.0,0.8894287717672626,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,86,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'FFFH', 'FHFG']"
1,64,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'HFFF', 'HHHG']"
1,6,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'HFHG']"
1,17,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'FFHG']"
1,77,0,1.0,0.9001824484431542,"['SFFF', 'HFHH', 'FFHF', 'FFFG']"
1,2,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'HFHG']"
1,50,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'HFFF', 'HHFG']"
1,61,0,1.0,0.9674905716180701,"['SFFH', 'HHFF', 'HHFF', 'HHFG']"
1,13,0,1.0,0.8476834558136123,"['SFFH', 'FFFF', 'HHFF', 'HHHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HFFG']"
1,55,0,1.0,0.8527925358961662,"['SHHF', 'FFHF', 'FFHF', 'HFFG']"
1,71,0,1.0,0.9559328248389055,"['SFFH', 'HFFF', 'HHFH', 'FHFG']"
1,29,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHH', 'HFFG']"
1,4,0,0.0,0.0,"['SFHF', 'FFFH', 'FFFF', 'HFHG']"
1,2,0,0.0,0.0,"['SFFF', 'HFHF', 'FFHF', 'FHFG']"
1,7,0,1.0,0.9445131481500655,"['SFFF', 'FFFF', 'HHFF', 'FHHG']"
1,78,0,1.0,0.9588092525966956,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,58,0,1.0,0.9588092525966956,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,58,0,1.0,0.9762504936564125,"['SHFH', 'FFHH', 'HFFF', 'FFFG']"
1,85,0,1.0,0.9304302024748964,"['SFHH', 'HFHH', 'HFFF', 'FHFG']"
1,96,0,1.0,0.9791880578299021,"['SHFF', 'FFFF', 'FFFF', 'FHFG']"
1,16,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'HHFF', 'HFHG']"
1,84,0,1.0,0.9762504936564125,"['SHFH', 'FFFH', 'FFFF', 'FFFG']"
1,41,0,1.0,0.9473552137914398,"['SFFH', 'FFHF', 'HFFH', 'HHFG']"
1,65,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FHFH', 'FFFG']"
1,30,0,1.0,0.8657003616774767,"['SFHF', 'FFHH', 'FFHF', 'HFFG']"
1,70,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'HFFF', 'HHFG']"
1,90,0,1.0,0.9821344612135428,"['SFFF', 'FHFH', 'FHFF', 'HFFG']"
1,51,0,1.0,0.9193151828650342,"['SFHH', 'FHHH', 'FHFH', 'FFFG']"
1,37,0,1.0,0.9674905716180701,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,44,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HHHF', 'FHHG']"
1,26,0,1.0,0.8078974551636565,"['SHFF', 'FHFH', 'FFFH', 'HFFG']"
1,41,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,13,0,1.0,0.9193151828650342,"['SFHH', 'HFFF', 'HFFF', 'FFFG']"
1,91,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'HFHF', 'HHFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,83,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'HFFH', 'HHFG']"
1,63,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'HFFG']"
1,43,0,1.0,0.8657003616774767,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,42,0,1.0,0.7910835400474212,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,86,0,1.0,0.9733217421754432,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,55,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,67,0,1.0,0.9674905716180701,"['SFFF', 'HHFH', 'HFFH', 'FHFG']"
1,77,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFHF', 'FFFG']"
1,98,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HFFF', 'FFHG']"
1,40,0,1.0,0.8325391341551359,"['SFFH', 'FFFF', 'HFHH', 'FFFG']"
1,83,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFH', 'HHFG']"
1,56,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,18,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FHHG']"
1,45,0,1.0,0.93603800616986,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,51,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,34,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'HHHG']"
1,28,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'FFHG']"
1,36,0,1.0,0.9445131481500655,"['SFHH', 'FFHF', 'FFHH', 'HFFG']"
1,94,0,1.0,0.9821344612135428,"['SFHH', 'HFFF', 'HHHF', 'FHHG']"
1,89,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'HHHF', 'FFHG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFHG']"
1,96,0,1.0,0.985089730404757,"['SFHF', 'FFHH', 'FHFH', 'FFFG']"
1,20,0,0.0,0.0,"['SFFH', 'FFHH', 'FFHH', 'HFFG']"
1,69,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHF', 'HFFG']"
1,18,0,0.0,0.0,"['SHHF', 'FHHH', 'FFHH', 'HFFG']"
1,35,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FHFF', 'HHHG']"
1,18,0,0.0,0.0,"['SFHH', 'FFHH', 'HFHH', 'FFFG']"
1,57,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHHF', 'HFHG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFHF', 'HFHG']"
1,39,0,1.0,0.9220814271464737,"['SFFF', 'FHFF', 'FHHF', 'FFHG']"
1,61,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FFHG']"
1,37,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'HHFG']"
1,27,0,1.0,0.93603800616986,"['SFFF', 'HFFH', 'HHFH', 'HFFG']"
1,66,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHF', 'HFFG']"
1,59,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'FFFF', 'HFHG']"
1,80,0,1.0,0.9416796087056153,"['SFFH', 'HFHH', 'FFHF', 'FFFG']"
1,19,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FFFF', 'FHFG']"
1,76,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'HFFG']"
1,20,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'HFFF', 'FFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,91,0,1.0,0.9445131481500655,"['SFFH', 'HHFH', 'FHFH', 'HHFG']"
1,16,0,1.0,0.9821344612135428,"['SFFH', 'FHFH', 'FFHH', 'FFFG']"
1,52,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHF', 'HFFG']"
1,97,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'FHFF', 'FFFG']"
1,69,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHHF', 'HHHG']"
1,78,0,1.0,0.8527925358961662,"['SFHH', 'FHHF', 'FFHH', 'HFFG']"
1,62,0,1.0,0.9332298921513504,"['SFFF', 'FHFF', 'FFHH', 'HFFG']"
1,71,0,1.0,0.9445131481500655,"['SFFF', 'HHHF', 'HFFF', 'FFHG']"
1,89,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'HFFF', 'HHHG']"
1,90,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFFF', 'FHFG']"
1,78,0,1.0,0.9530650263643888,"['SFHF', 'FFFF', 'HFHF', 'FFFG']"
1,35,0,1.0,0.8527925358961662,"['SHHH', 'FHHF', 'FFFF', 'HFHG']"
1,68,0,1.0,0.9473552137914398,"['SHHF', 'FFFF', 'HHFF', 'FHFG']"
1,54,0,1.0,0.9530650263643888,"['SFFF', 'FFHF', 'FHHF', 'FHFG']"
1,12,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FFHH', 'HFHF', 'HFFG']"
1,99,0,1.0,0.8735386475474635,"['SFFH', 'FFFF', 'HFHH', 'HFFG']"
1,71,0,1.0,0.9332298921513504,"['SFFF', 'HHFH', 'FFFF', 'HHHG']"
1,87,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,10,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,34,0,1.0,0.9616943356035061,"['SFHF', 'FHHF', 'FFFH', 'FFFG']"
1,20,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'HFFG']"
1,84,0,1.0,0.9304302024748964,"['SFFH', 'FFFF', 'HHHF', 'HFFG']"
1,76,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'HFFF', 'FFFG']"
1,78,0,1.0,0.9645880999032158,"['SHHF', 'FFHH', 'FFFH', 'FHFG']"
1,13,0,1.0,0.8127667407072335,"['SFFH', 'HFHH', 'FFFF', 'HFFG']"
1,49,0,1.0,0.8476834558136123,"['SFHH', 'HFFF', 'HFHF', 'FHHG']"
1,57,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'HFFF', 'HHHG']"
1,69,0,1.0,0.8974819010978248,"['SFFH', 'HHFF', 'FHFH', 'HHFG']"
1,22,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'HHFF', 'FHHG']"
1,99,0,1.0,0.8921050870283477,"['SFHF', 'HFFF', 'HFHH', 'HFFG']"
1,42,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'HFHG']"
1,37,0,1.0,0.9416796087056153,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,9,0,0.0,0.0,"['SFFF', 'HFFH', 'FHFF', 'FHHG']"
1,76,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'FFHF', 'HHHG']"
1,43,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,43,0,1.0,0.9530650263643888,"['SFHF', 'FFHF', 'HFFH', 'HHFG']"
1,12,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,90,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'FFFH', 'HFFG']"
1,65,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'HFHG']"
1,87,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FFFH', 'HHFG']"
1,16,0,1.0,0.9248559951318693,"['SHHF', 'FHHH', 'FFHF', 'FFFG']"
1,55,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HHHF', 'HFFG']"
1,41,0,1.0,0.9248559951318693,"['SFFF', 'HFHF', 'FFFF', 'HHHG']"
1,75,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FFFF', 'HHHG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'HFFH', 'FHFH', 'FFFG']"
1,67,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFHG']"
1,96,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFHF', 'FHFG']"
1,74,0,1.0,0.9473552137914398,"['SFHF', 'HFHF', 'HFFH', 'HFFG']"
1,54,0,1.0,0.9304302024748964,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,78,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFF', 'FFHG']"
1,77,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HFFH', 'HFFG']"
1,34,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,76,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,19,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFFF', 'FFFG']"
1,82,0,1.0,0.9502058312852957,"['SFHF', 'FFHH', 'FFFH', 'HHFG']"
1,48,0,1.0,0.9416796087056153,"['SFHF', 'FFHF', 'HFFF', 'FHFG']"
1,94,0,1.0,0.90289112180858,"['SFFH', 'HFFF', 'HHFH', 'HHFG']"
1,6,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FFFG']"
1,61,0,1.0,0.9674905716180701,"['SFFF', 'HHHF', 'HHFF', 'FHHG']"
1,69,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FFHH', 'HFFG']"
1,78,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FHFF', 'FHFG']"
1,96,0,1.0,0.9083329444789534,"['SFFH', 'FHFH', 'HFFH', 'HHFG']"
1,78,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,72,0,1.0,0.9416796087056153,"['SFHH', 'HFFF', 'FFHH', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FHFH', 'FFFG']"
1,22,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'FHHG']"
1,9,0,0.0,0.0,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,53,0,1.0,0.7539540549517295,"['SFFH', 'FFHF', 'HFHF', 'HFFG']"
1,94,0,1.0,0.8078974551636565,"['SFHH', 'FFFF', 'FHFH', 'HFFG']"
1,27,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFF', 'FHHG']"
1,78,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HHFG']"
1,47,0,1.0,0.9704017769489168,"['SFFF', 'FFHF', 'FHHF', 'HFHG']"
1,92,0,1.0,0.9473552137914398,"['SHFF', 'FFFH', 'FFFH', 'FHFG']"
1,43,0,1.0,0.93603800616986,"['SFFH', 'FFFH', 'HFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HHFG']"
1,31,0,1.0,0.7584982177744161,"['SFFF', 'HHFF', 'HFFH', 'FFFG']"
1,31,0,1.0,0.8867604854519608,"['SFHH', 'FFFH', 'FFFF', 'FHHG']"
1,93,0,1.0,0.8814479033836181,"['SHFH', 'FFFH', 'HFFF', 'FFHG']"
1,37,0,1.0,0.90289112180858,"['SFFF', 'HFFH', 'FFFF', 'HHHG']"
1,10,0,1.0,0.8250687380258053,"['SFFF', 'FHFH', 'FFFF', 'FHFG']"
1,18,0,1.0,0.9138075656044898,"['SHHH', 'FHFF', 'FHFF', 'FFFG']"
1,71,0,1.0,0.985089730404757,"['SFHF', 'HFFF', 'HFFF', 'HFHG']"
1,89,0,1.0,0.9138075656044898,"['SFFH', 'FHFH', 'HHFF', 'FHHG']"
1,5,0,1.0,0.9220814271464737,"['SFFF', 'HFHF', 'FHHF', 'HFHG']"
1,100,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FFFF', 'HHFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'FFHG']"
1,50,0,1.0,0.9276389118674717,"['SFFH', 'HFFH', 'FHFF', 'HFFG']"
1,42,0,1.0,0.8814479033836181,"['SFHF', 'HFHH', 'FFFF', 'FHFG']"
1,36,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'HFHH', 'HFFG']"
1,96,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HHFF', 'HHHG']"
1,26,0,1.0,0.9332298921513504,"['SFFF', 'FHFF', 'FHFH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'FFFG']"
1,27,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFH', 'FFFG']"
1,89,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'HFFF', 'FFFG']"
1,47,0,1.0,0.9762504936564125,"['SHHF', 'FFFH', 'HFFF', 'HFFG']"
1,50,0,1.0,0.9762504936564125,"['SFHH', 'HFFH', 'FFFF', 'FFFG']"
1,10,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHHF', 'HFHG']"
1,64,0,1.0,0.9588092525966956,"['SFFF', 'FHFH', 'FFFF', 'FFHG']"
1,78,0,1.0,0.8275513922024125,"['SHHF', 'FHFF', 'FFHF', 'HFFG']"
1,68,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,81,0,1.0,0.9645880999032158,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,28,0,0.0,0.0,"['SFHH', 'FHFF', 'FFFH', 'FHFG']"
1,75,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'FFFH', 'HFFG']"
1,29,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'HFFF', 'FFFG']"
1,19,0,0.0,0.0,"['SFHF', 'HFFH', 'FFHH', 'HFFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFFF', 'HHFF', 'HHHG']"
1,53,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'FFFF', 'FHHG']"
1,88,0,1.0,0.9821344612135428,"['SHFH', 'FHFH', 'FFHF', 'FFFG']"
1,91,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFH', 'HHFG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFF', 'HHFH', 'FFFG']"
1,15,0,0.0,0.0,"['SHFH', 'FHHF', 'FFFH', 'FFFG']"
1,1,0,0.0,0.0,"['SHFH', 'FHHF', 'FHFH', 'FFFG']"
1,57,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,68,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,69,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'HHFF', 'HFFG']"
1,70,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFH', 'HHFG']"
1,66,0,1.0,0.9616943356035061,"['SFFH', 'HFHF', 'FFFF', 'FFFG']"
1,98,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'HFFG']"
1,32,0,1.0,0.9645880999032158,"['SFFF', 'FHHF', 'HFHF', 'FHHG']"
1,41,0,1.0,0.9083329444789534,"['SHHH', 'FHHH', 'FHHH', 'FFFG']"
1,48,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,97,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'HFHG']"
1,44,0,1.0,0.8894287717672626,"['SFFF', 'FHHF', 'FHFH', 'FFFG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'FFHF', 'HHHG']"
1,57,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'HHFF', 'FFFG']"
1,9,0,0.0,0.0,"['SFFH', 'FFFH', 'FFHF', 'HFFG']"
1,69,0,1.0,0.9645880999032158,"['SFHF', 'FFFF', 'FHHF', 'FFHG']"
1,15,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'FFFF', 'HFFG']"
1,43,0,1.0,0.9083329444789534,"['SFFF', 'FHHF', 'HHHF', 'HHHG']"
1,29,0,1.0,0.79346393184295,"['SFFF', 'HHFF', 'HHFH', 'HHFG']"
1,55,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HFFF', 'HHHG']"
1,32,0,1.0,0.9445131481500655,"['SFFH', 'FFFH', 'HHFH', 'FHFG']"
1,94,0,1.0,0.9388545698794984,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,33,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HHHG']"
1,13,0,1.0,0.93603800616986,"['SFFH', 'FFHF', 'HFFH', 'FFFG']"
1,91,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'FFFF', 'FHHG']"
1,11,0,1.0,0.8426049842298329,"['SFFH', 'HFFF', 'FHHF', 'HHHG']"
1,44,0,1.0,0.9645880999032158,"['SFHF', 'HFFF', 'HFFF', 'FFFG']"
1,58,0,0.0,0.0,"['SFHF', 'HFFF', 'HHHF', 'HHFG']"
1,50,0,1.0,0.9674905716180701,"['SFFF', 'FHFH', 'FHFH', 'HFFG']"
1,45,0,1.0,0.9588092525966956,"['SFFF', 'FFFF', 'HHHF', 'FHHG']"
1,24,0,1.0,0.7516921927868743,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,68,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'FFFF', 'FHFG']"
1,23,0,0.0,0.0,"['SHHF', 'FHFH', 'FFHH', 'HFFG']"
1,35,0,1.0,0.9674905716180701,"['SFFH', 'HFFH', 'HHFF', 'FHFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'HFFG']"
1,21,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFHF', 'HFHG']"
1,100,0,1.0,0.9110661429076764,"['SFHH', 'HFHF', 'HFFF', 'HHHG']"
1,96,0,1.0,0.9791880578299021,"['SHFF', 'FFFH', 'FFFF', 'FFHG']"
1,53,0,1.0,0.9645880999032158,"['SFFF', 'HFHF', 'HHFF', 'HFHG']"
1,57,0,1.0,0.9588092525966956,"['SFFH', 'FFFF', 'FFHF', 'HFFG']"
1,77,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'FFHF', 'HFHG']"
1,25,0,1.0,0.9473552137914398,"['SFHF', 'HFFF', 'FHFF', 'FFHG']"
1,47,0,1.0,0.9138075656044898,"['SHHH', 'FFHF', 'HFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFHF', 'FHHF', 'FFHH', 'HFFG']"
1,13,0,0.0,0.0,"['SFFH', 'FHFF', 'HFHF', 'HHHG']"
1,72,0,1.0,0.9248559951318693,"['SFFH', 'HHFH', 'HHFH', 'FFFG']"
1,15,0,1.0,0.9165572373164391,"['SFFF', 'FHHF', 'FFFF', 'HFFG']"
1,31,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHH', 'HFFG']"
1,23,0,1.0,0.9530650263643888,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,45,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFH', 'FHFG']"
1,17,0,1.0,0.835044266956004,"['SFFF', 'HHHF', 'FHFF', 'HFFG']"
1,82,0,1.0,0.8867604854519608,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
