Temperature,Simulations,Return,Discounted Return,Map
1,37,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FFFF', 'FHFG']"
1,18,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHF', 'FFFG']"
1,71,0,1.0,0.9248559951318693,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,95,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FHHF', 'FFHG']"
1,80,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'HHFH', 'FFFG']"
1,41,0,1.0,0.9220814271464737,"['SFHF', 'HFFH', 'FFFH', 'HFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'HFFG']"
1,70,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'FHFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFH', 'HFFG']"
1,70,0,1.0,0.7699788094052729,"['SFFH', 'FFHH', 'HFFH', 'FHFG']"
1,33,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,14,0,1.0,0.8867604854519608,"['SFFF', 'FFHF', 'HHFF', 'FHFG']"
1,69,0,1.0,0.9193151828650342,"['SFHF', 'FFFF', 'FFHF', 'HHHG']"
1,36,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HFFF', 'FHHG']"
1,3,0,0.0,0.0,"['SHFH', 'FFHH', 'FFFF', 'FFFG']"
1,48,0,1.0,0.8683052775100066,"['SFHF', 'FFHF', 'FFFF', 'FFHG']"
1,49,0,1.0,0.9559328248389055,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,70,0,1.0,0.9821344612135428,"['SHHF', 'FHHF', 'FFFH', 'FFFG']"
1,81,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,88,0,1.0,0.9791880578299021,"['SFFH', 'FFHF', 'FFFF', 'FHHG']"
1,67,0,1.0,0.985089730404757,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,33,0,1.0,0.8974819010978248,"['SFHF', 'HFHH', 'HFFF', 'HHFG']"
1,78,0,1.0,0.9138075656044898,"['SHFF', 'FHHF', 'FFFF', 'FHHG']"
1,21,0,0.0,0.0,"['SFFH', 'FHFF', 'FHFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFHH', 'HFFF', 'FFFH', 'FHFG']"
1,61,0,1.0,0.9193151828650342,"['SFFH', 'FHFH', 'FHFF', 'FFHG']"
1,43,0,1.0,0.9220814271464737,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,12,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HHHG']"
1,99,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'HHFF', 'FFHG']"
1,37,0,1.0,0.9193151828650342,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,75,0,1.0,0.9110661429076764,"['SHFF', 'FFHF', 'HFFF', 'HFHG']"
1,33,0,0.0,0.0,"['SHHH', 'FFHH', 'FFFH', 'FHFG']"
1,88,0,1.0,0.9502058312852957,"['SHHH', 'FFHF', 'FFHF', 'HFFG']"
1,77,0,1.0,0.8201257512162927,"['SFFH', 'HFHF', 'FFFF', 'HHHG']"
1,77,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'HFFF', 'FFFG']"
1,71,0,1.0,0.985089730404757,"['SFFF', 'FHHF', 'HFHF', 'HHFG']"
1,88,0,1.0,0.9304302024748964,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,65,0,1.0,0.8947894553945313,"['SFFF', 'FFHH', 'HFFH', 'HHFG']"
1,20,0,1.0,0.9304302024748964,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,31,0,1.0,0.767668872977057,"['SFHF', 'HFFF', 'HFHH', 'FFFG']"
1,11,0,0.0,0.0,"['SFFF', 'HFFH', 'FFHF', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SHHF', 'FHHF', 'FFHF', 'FFFG']"
1,50,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FHFF', 'HFFG']"
1,89,0,1.0,0.9704017769489168,"['SHHH', 'FHFF', 'FHFF', 'FFFG']"
1,79,0,1.0,0.8553586117313603,"['SHHF', 'FHHF', 'FFHH', 'HFFG']"
1,61,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'FFHG']"
1,14,0,0.0,0.0,"['SFFH', 'HHFH', 'FFFF', 'HFHG']"
1,79,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'FHFH', 'HHFG']"
1,85,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FFFF', 'HHFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHHF', 'HHFG']"
1,53,0,1.0,0.9674905716180701,"['SFHF', 'FHFH', 'FFFH', 'HFFG']"
1,80,0,1.0,0.9821344612135428,"['SHFH', 'FFFH', 'FFFH', 'FFFG']"
1,95,0,1.0,0.8325391341551359,"['SHFH', 'FFFH', 'FHFF', 'HFFG']"
1,59,0,1.0,0.9304302024748964,"['SFFF', 'HFFF', 'FHFH', 'HFFG']"
1,32,0,1.0,0.9733217421754432,"['SHFH', 'FFFF', 'HFFF', 'FFHG']"
1,51,0,1.0,0.9445131481500655,"['SFHH', 'FHHH', 'FHFF', 'FFFG']"
1,77,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HFHF', 'HHHG']"
1,41,0,1.0,0.93603800616986,"['SFFH', 'FHFF', 'FFFH', 'HHFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFH', 'HHFF', 'HFFG']"
1,40,0,1.0,0.9332298921513504,"['SFFF', 'FFFH', 'FHFF', 'FHHG']"
1,88,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HFFF', 'FFHG']"
1,79,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFF', 'FFFG']"
1,76,0,1.0,0.9733217421754432,"['SFFF', 'FFFF', 'FFHF', 'FHHG']"
1,79,0,1.0,0.985089730404757,"['SFFF', 'HFHF', 'HHFF', 'FHFG']"
1,85,0,1.0,0.985089730404757,"['SFHH', 'FHHF', 'FHFF', 'FFFG']"
1,91,0,1.0,0.9762504936564125,"['SFHH', 'FFHF', 'FHFF', 'FFFG']"
1,14,0,0.0,0.0,"['SFHH', 'FFFH', 'FHHF', 'FFFG']"
1,28,0,0.0,0.0,"['SFHF', 'FFFH', 'HFHH', 'FFFG']"
1,18,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHFG']"
1,27,0,1.0,0.8709180316048211,"['SFHF', 'FFHF', 'FFHH', 'HFFG']"
1,86,0,1.0,0.9502058312852957,"['SFFF', 'HHFH', 'FHFH', 'FFFG']"
1,26,0,1.0,0.9473552137914398,"['SFFH', 'FFFH', 'FFFF', 'HHFG']"
1,66,0,1.0,0.9791880578299021,"['SFHH', 'FFFH', 'HFFH', 'HFFG']"
1,83,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'HHFG']"
1,24,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'HFFH', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FHFF', 'HFHG']"
1,94,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'FHFG']"
1,98,0,0.0,0.0,"['SFHH', 'FHFH', 'FFHH', 'HFFG']"
1,61,0,1.0,0.9791880578299021,"['SFFH', 'FHFF', 'HHFF', 'FFFG']"
1,50,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,21,0,1.0,0.9473552137914398,"['SFHH', 'FFFH', 'FFFH', 'FFFG']"
1,79,0,1.0,0.9530650263643888,"['SFHH', 'HFHF', 'HFHF', 'HFFG']"
1,98,0,1.0,0.8054737627981655,"['SFHF', 'HFFH', 'FHFF', 'FFHG']"
1,33,0,0.0,0.0,"['SHHH', 'FHFF', 'FFHH', 'HFFG']"
1,35,0,1.0,0.9733217421754432,"['SHFF', 'FFFF', 'HFFF', 'HFHG']"
1,16,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHH', 'FFFG']"
1,61,0,1.0,0.803057341509771,"['SHFF', 'FFFH', 'HFFH', 'HHFG']"
1,69,0,1.0,0.9791880578299021,"['SFHH', 'FFFF', 'FFHH', 'FFFG']"
1,1,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFH', 'HHFG']"
1,26,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'HHHG']"
1,99,0,1.0,0.8947894553945313,"['SFHF', 'HFFH', 'HHFF', 'HHFG']"
1,42,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHFF', 'FFHG']"
1,99,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'HHFF', 'FFHG']"
1,81,0,1.0,0.9704017769489168,"['SFHH', 'FFFH', 'FFFH', 'FHFG']"
1,58,0,1.0,0.9416796087056153,"['SHHH', 'FFFF', 'HFHF', 'HFFG']"
1,45,0,0.0,0.0,"['SFHH', 'FHHH', 'FFHF', 'HFFG']"
1,96,0,1.0,0.9704017769489168,"['SFFH', 'FFFF', 'HFFH', 'FFFG']"
1,67,0,1.0,0.9821344612135428,"['SFFH', 'FFHF', 'FFHH', 'FFFG']"
1,78,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'FFFF', 'HHFG']"
1,11,0,1.0,0.8201257512162927,"['SFFF', 'FHFF', 'HFHF', 'FFHG']"
1,37,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'HFHG']"
1,46,0,1.0,0.9530650263643888,"['SFFF', 'FFHH', 'FFFF', 'HHFG']"
1,98,0,1.0,0.9559328248389055,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,25,0,1.0,0.9110661429076764,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,42,0,1.0,0.9616943356035061,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,61,0,1.0,0.9645880999032158,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,88,0,1.0,0.9674905716180701,"['SHHH', 'FFFH', 'HFFF', 'FHFG']"
1,98,0,1.0,0.93603800616986,"['SFFF', 'HFFH', 'FFFF', 'HFHG']"
1,28,0,1.0,0.9559328248389055,"['SFHH', 'FFFF', 'FFFF', 'FFFG']"
1,98,0,1.0,0.9588092525966956,"['SHFH', 'FHHF', 'FFFF', 'FHHG']"
1,81,0,1.0,0.9502058312852957,"['SFFH', 'HFFF', 'FHHF', 'FFHG']"
1,16,0,1.0,0.8300415167526705,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,51,0,1.0,0.8152123778407558,"['SFHF', 'FFFH', 'HHFF', 'HHHG']"
1,60,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,73,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'HFHG']"
1,95,0,1.0,0.9733217421754432,"['SFFF', 'HFHH', 'FFFH', 'HFFG']"
1,96,0,1.0,0.9248559951318693,"['SFFH', 'HFFF', 'HFHH', 'FFFG']"
1,82,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,45,0,1.0,0.860513950810667,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,73,0,1.0,0.9248559951318693,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,75,0,1.0,0.9674905716180701,"['SFHH', 'HFHF', 'FFFF', 'FHFG']"
1,33,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FFHF', 'HFHG']"
1,31,0,1.0,0.9791880578299021,"['SFFF', 'FHHF', 'FFFF', 'FFFG']"
1,84,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FHFG']"
1,24,0,1.0,0.78398512608332,"['SFFF', 'FHFH', 'FHFF', 'FFHG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,94,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'HFFF', 'FHHG']"
1,95,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFFF', 'HFFG']"
1,52,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'HHHG']"
1,26,0,0.0,0.0,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,17,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFH', 'HFFG']"
1,46,0,1.0,0.9388545698794984,"['SFFH', 'HFFF', 'FFHF', 'FFHG']"
1,22,0,0.0,0.0,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,89,0,1.0,0.9616943356035061,"['SHFH', 'FFFH', 'FFFF', 'HHHG']"
1,75,0,1.0,0.9502058312852957,"['SHHF', 'FHFF', 'FHFF', 'FFFG']"
1,34,0,1.0,0.9821344612135428,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,94,0,1.0,0.9821344612135428,"['SFHH', 'HFHF', 'FFFF', 'HFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,3,0,0.0,0.0,"['SHHF', 'FHFH', 'FHHH', 'FFFG']"
1,25,0,1.0,0.8761671489944468,"['SFFF', 'FFFH', 'HFFF', 'FHFG']"
1,52,0,1.0,0.9276389118674717,"['SFHF', 'HFHH', 'HFFF', 'FHFG']"
1,25,0,1.0,0.9704017769489168,"['SFFF', 'HFHF', 'FFFF', 'FFFG']"
1,45,0,1.0,0.9559328248389055,"['SFFF', 'FFHH', 'FFFH', 'HFFG']"
1,36,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'HFFH', 'HFFG']"
1,71,0,1.0,0.985089730404757,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,34,0,1.0,0.8152123778407558,"['SFFH', 'HFFH', 'FHFF', 'FHHG']"
1,57,0,1.0,0.9332298921513504,"['SFHF', 'FFHF', 'FFFF', 'FFHG']"
1,44,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFH', 'HHFG']"
1,99,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HFHF', 'HHHG']"
1,19,0,1.0,0.9791880578299021,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,34,0,1.0,0.9821344612135428,"['SFFH', 'FHHH', 'FFFF', 'HFFG']"
1,37,0,1.0,0.9138075656044898,"['SFFH', 'HFFF', 'HHHF', 'HFFG']"
1,35,0,1.0,0.9276389118674717,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,61,0,1.0,0.9791880578299021,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,49,0,1.0,0.9733217421754432,"['SFHH', 'FHFH', 'FFFH', 'HFFG']"
1,64,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,56,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHH', 'HFFG']"
1,19,0,1.0,0.8631032605924442,"['SFFF', 'FHHF', 'HHHF', 'FFHG']"
1,62,0,1.0,0.8894287717672626,"['SHFF', 'FHHH', 'FHHF', 'FFFG']"
1,40,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFHF', 'HFHG']"
1,7,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFF', 'FHHG']"
1,72,0,1.0,0.7699788094052729,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,45,0,1.0,0.9645880999032158,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,51,0,1.0,0.8974819010978248,"['SFFF', 'HFHH', 'FFHF', 'HFFG']"
1,38,0,1.0,0.9388545698794984,"['SFHH', 'HFHF', 'FFFF', 'HFFG']"
1,64,0,1.0,0.9762504936564125,"['SFFH', 'HFFH', 'FHFH', 'HHFG']"
1,75,0,1.0,0.9332298921513504,"['SFFH', 'FFFF', 'FFHF', 'FHFG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FHHF', 'HFFG']"
1,88,0,1.0,0.9588092525966956,"['SFHF', 'HFFH', 'FFHH', 'FFFG']"
1,78,0,1.0,0.9445131481500655,"['SFHF', 'FFHH', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFH', 'HHFG']"
1,15,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'FHFG']"
1,70,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFH', 'HHFG']"
1,95,0,1.0,0.9588092525966956,"['SFHH', 'FHFH', 'FFFF', 'FHHG']"
1,4,0,0.0,0.0,"['SFHH', 'HFHH', 'HFFH', 'FFFG']"
1,65,0,1.0,0.9674905716180701,"['SHHH', 'FFFF', 'HFFF', 'HHFG']"
1,27,0,0.0,0.0,"['SFFH', 'FFHH', 'FHHH', 'FFFG']"
1,22,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'HFHF', 'FFFG']"
1,47,0,1.0,0.9791880578299021,"['SFHF', 'HFFF', 'FHFF', 'HHFG']"
1,25,0,1.0,0.9416796087056153,"['SFFF', 'HFHF', 'HFHF', 'HFHG']"
1,64,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'FFHF', 'FFFG']"
1,28,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FHHG']"
1,22,0,0.0,0.0,"['SHFF', 'FFHF', 'FFFF', 'FHFG']"
1,35,0,0.0,0.0,"['SHHF', 'FFHH', 'HFHF', 'FFFG']"
1,87,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,66,0,1.0,0.9165572373164391,"['SFFH', 'HHFH', 'FHFH', 'FFFG']"
1,91,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'HHFH', 'FHFG']"
1,54,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FHFF', 'FHHG']"
1,19,0,1.0,0.7562227231210928,"['SHFF', 'FFFH', 'FHHH', 'FFFG']"
1,61,0,1.0,0.985089730404757,"['SHFH', 'FHHH', 'FFFH', 'FFFG']"
1,30,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FHHG']"
1,85,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFH', 'HFFG']"
1,37,0,0.0,0.0,"['SHHH', 'FHHH', 'FFFF', 'HHHG']"
1,74,0,1.0,0.9674905716180701,"['SFFH', 'FHFH', 'FFFF', 'FHFG']"
1,39,0,1.0,0.8275513922024125,"['SHHF', 'FHFF', 'FFFF', 'FFHG']"
1,25,0,1.0,0.7722956964947572,"['SHFH', 'FFFH', 'HFFF', 'FHFG']"
1,45,0,1.0,0.9762504936564125,"['SFFH', 'FFFF', 'FFFH', 'HHFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFF', 'HHHG']"
1,49,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'HHFF', 'FHHG']"
1,90,0,1.0,0.9304302024748964,"['SHHH', 'FFFF', 'HHFF', 'HFHG']"
1,95,0,1.0,0.985089730404757,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,71,0,0.0,0.0,"['SFHH', 'FFFF', 'FFHF', 'FHFG']"
1,49,0,1.0,0.9332298921513504,"['SHFF', 'FHFF', 'FFFF', 'HHHG']"
1,71,0,0.0,0.0,"['SFHH', 'HFFH', 'HHFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'HFHG']"
1,50,0,1.0,0.8761671489944468,"['SFFH', 'HHFF', 'HFHF', 'HFHG']"
1,83,0,1.0,0.8553586117313603,"['SFHH', 'HFFH', 'FHFH', 'HFFG']"
1,55,0,1.0,0.857932408958235,"['SFFF', 'HHFH', 'FHFH', 'FHFG']"
1,79,0,1.0,0.9416796087056153,"['SFHF', 'FFFH', 'HFFH', 'FHFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FHHG']"
1,82,0,1.0,0.9559328248389055,"['SFFF', 'HHHF', 'FFHF', 'HHHG']"
1,35,0,1.0,0.8426049842298329,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,68,0,1.0,0.9762504936564125,"['SHFH', 'FHHH', 'FFHF', 'FFFG']"
1,49,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFHG']"
1,83,0,1.0,0.8867604854519608,"['SFHF', 'FHHF', 'FFFF', 'FFHG']"
1,72,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,62,0,1.0,0.9445131481500655,"['SHHF', 'FFFH', 'FFFH', 'FHFG']"
1,43,0,1.0,0.9733217421754432,"['SFFH', 'HHFF', 'FHHF', 'HFFG']"
1,56,0,1.0,0.93603800616986,"['SFFF', 'HHFH', 'FHFF', 'HFHG']"
1,48,0,1.0,0.9645880999032158,"['SFHH', 'HFFF', 'FHFF', 'HHFG']"
1,67,0,1.0,0.9733217421754432,"['SFFH', 'FFHF', 'FFFF', 'FHHG']"
1,39,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'HFHG']"
1,83,0,1.0,0.9733217421754432,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,54,0,1.0,0.8709180316048211,"['SFHH', 'HFHF', 'FFFF', 'FFHG']"
1,87,0,1.0,0.9733217421754432,"['SFHF', 'FFFF', 'HHFF', 'HFHG']"
1,74,0,1.0,0.9588092525966956,"['SFFF', 'FFFH', 'HFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,99,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHFH', 'FHFG']"
1,35,0,0.0,0.0,"['SHFF', 'FFFF', 'HHFH', 'FHFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFFH', 'FHFH', 'HHFG']"
1,39,0,1.0,0.8867604854519608,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,40,0,1.0,0.9674905716180701,"['SFFH', 'HFHF', 'FFFH', 'FFFG']"
1,10,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFF', 'FHHG']"
1,31,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'FHFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFF', 'HFHG']"
1,53,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHFF', 'HHFG']"
1,38,0,1.0,0.9001824484431542,"['SFHF', 'HFFH', 'HFFF', 'FHFG']"
1,45,0,0.0,0.0,"['SFHF', 'FHHH', 'FFFF', 'HFHG']"
1,38,0,1.0,0.9559328248389055,"['SFFF', 'HFFH', 'HFFH', 'FFFG']"
1,64,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FHHF', 'FHHG']"
1,31,0,1.0,0.8735386475474635,"['SFFH', 'FHHF', 'FFHH', 'HFFG']"
1,99,0,1.0,0.985089730404757,"['SHFH', 'FHFH', 'FFFH', 'HFFG']"
1,33,0,1.0,0.8683052775100066,"['SFHH', 'FFFF', 'FHFF', 'FHHG']"
1,56,0,1.0,0.9733217421754432,"['SFFF', 'FHFH', 'FHFF', 'FFFG']"
1,83,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,66,0,1.0,0.9791880578299021,"['SHFF', 'FFHH', 'FHHH', 'FFFG']"
1,51,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HFHF', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FFHF', 'HFFF', 'HHHG']"
1,75,0,1.0,0.9588092525966956,"['SFHF', 'FHHF', 'FFHH', 'FFFG']"
1,40,0,1.0,0.8325391341551359,"['SHHF', 'FHFH', 'FHFH', 'FFFG']"
1,19,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFF', 'HFHG']"
1,78,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFHF', 'FFHF', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'HHFF', 'HHFH', 'FHFG']"
1,85,0,1.0,0.9588092525966956,"['SFHH', 'HFFH', 'FHFF', 'HHFG']"
1,89,0,1.0,0.884100203995605,"['SFHF', 'FHHH', 'FFFH', 'FHFG']"
1,26,0,1.0,0.776950406379376,"['SFHF', 'HFFF', 'HHFF', 'HHHG']"
1,95,0,1.0,0.8735386475474635,"['SFFH', 'FHHH', 'FFFH', 'FHFG']"
1,100,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'HFFF', 'FHHG']"
1,86,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HFFH', 'HFFG']"
1,77,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,80,0,1.0,0.985089730404757,"['SFHH', 'FHFF', 'FFFF', 'HFFG']"
1,70,0,1.0,0.9821344612135428,"['SFHH', 'FHHF', 'FFFH', 'FFFG']"
1,61,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFH', 'HHFG']"
1,20,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFH', 'HHFG']"
1,67,0,1.0,0.9193151828650342,"['SFFH', 'HFFF', 'HHFH', 'HFFG']"
1,100,0,1.0,0.9821344612135428,"['SHFF', 'FHFH', 'FFFF', 'FFHG']"
1,22,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HHFF', 'HHHG']"
1,77,0,1.0,0.9304302024748964,"['SFFF', 'FHFF', 'HHFH', 'HHFG']"
1,96,0,1.0,0.9616943356035061,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,21,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFF', 'HHFH', 'HFFG']"
1,32,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFH', 'HHFG']"
1,39,0,1.0,0.8325391341551359,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,32,0,0.0,0.0,"['SHFH', 'FFHF', 'HFFF', 'HFHG']"
1,65,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FHFF', 'HHHG']"
1,54,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'FHHG']"
1,22,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HHHG']"
1,50,0,1.0,0.8300415167526705,"['SFFH', 'FFFH', 'HFHF', 'HFFG']"
1,66,0,1.0,0.9559328248389055,"['SHFF', 'FHHH', 'FHHH', 'FFFG']"
1,69,0,1.0,0.9138075656044898,"['SFHF', 'HFFH', 'HFFF', 'FFHG']"
1,74,0,1.0,0.9530650263643888,"['SFFF', 'HHFF', 'FFFH', 'HFFG']"
1,49,0,1.0,0.8250687380258053,"['SFHH', 'FHFF', 'FFFF', 'HHFG']"
1,59,0,1.0,0.985089730404757,"['SHHH', 'FFHH', 'FFFF', 'FFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FHFH', 'FFFF', 'HFHG']"
1,76,0,1.0,0.9445131481500655,"['SFHH', 'HFHH', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FHFF', 'FFFG']"
1,27,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,66,0,1.0,0.9791880578299021,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,60,0,1.0,0.985089730404757,"['SFFH', 'FFHH', 'HFFF', 'HFFG']"
1,31,0,1.0,0.9733217421754432,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,47,0,1.0,0.8527925358961662,"['SFHH', 'HFHH', 'HFHH', 'FFFG']"
