Temperature,Simulations,Return,Discounted Return,Map
1,96,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'HHHF', 'FFHG']"
1,3,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFF', 'FHFG']"
1,44,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,65,0,1.0,0.9645880999032158,"['SHHF', 'FFFH', 'FHFH', 'HHFG']"
1,65,0,1.0,0.8426049842298329,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,6,0,1.0,0.8275513922024125,"['SFFF', 'HHFF', 'FHHF', 'FHHG']"
1,97,0,1.0,0.9616943356035061,"['SHHF', 'FFFH', 'HHFF', 'FFFG']"
1,53,0,1.0,0.9502058312852957,"['SFHF', 'HFFH', 'HFFF', 'FHHG']"
1,63,0,1.0,0.9674905716180701,"['SFFF', 'HHFF', 'FFFF', 'FHHG']"
1,93,0,1.0,0.985089730404757,"['SHHF', 'FFFH', 'FFFF', 'HFFG']"
1,16,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FHFF', 'FFFG']"
1,25,0,1.0,0.9733217421754432,"['SFFH', 'FFFF', 'HFFF', 'HHHG']"
1,64,0,1.0,0.9056079456455165,"['SHHF', 'FHFF', 'FHHF', 'FFFG']"
1,89,0,1.0,0.985089730404757,"['SFHH', 'FFHH', 'HFFF', 'HHFG']"
1,78,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'FFFF', 'FHFG']"
1,17,0,0.0,0.0,"['SFFF', 'HHFH', 'FHFF', 'FFHG']"
1,57,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFF', 'FFHG']"
1,85,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'HHFF', 'HHFG']"
1,13,0,0.0,0.0,"['SHFF', 'FFFH', 'HFHF', 'HFFG']"
1,9,0,1.0,0.9220814271464737,"['SFFF', 'FHFF', 'FHFF', 'FFFG']"
1,58,0,1.0,0.9762504936564125,"['SFHH', 'FFFF', 'FHFF', 'FFHG']"
1,86,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFF', 'HFHG']"
1,73,0,1.0,0.9821344612135428,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,62,0,1.0,0.9762504936564125,"['SHHH', 'FHFF', 'FHFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HFFF', 'FHHF', 'FHHG']"
1,6,0,0.0,0.0,"['SFFH', 'HHFF', 'FHFF', 'HHHG']"
1,77,0,1.0,0.9588092525966956,"['SHHF', 'FFHF', 'FFFF', 'FFHG']"
1,45,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFH', 'HHFG']"
1,57,0,1.0,0.8400771692771434,"['SFFF', 'FHFH', 'FFHF', 'HFFG']"
1,45,0,1.0,0.9304302024748964,"['SFFF', 'HFFF', 'FFFH', 'FHFG']"
1,31,0,1.0,0.9193151828650342,"['SHFH', 'FFHF', 'HFFF', 'FFFG']"
1,70,0,1.0,0.9588092525966956,"['SHHF', 'FFFF', 'HHFF', 'HHFG']"
1,45,0,0.0,0.0,"['SFHH', 'FFFH', 'FHFF', 'FFHG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFF', 'HFFH', 'HFFG']"
1,7,0,0.0,0.0,"['SFHF', 'FFFH', 'FHHH', 'FFFG']"
1,7,0,0.0,0.0,"['SFFH', 'FHFH', 'HHFH', 'FHFG']"
1,85,0,1.0,0.9645880999032158,"['SHFH', 'FHHF', 'FFFH', 'HHFG']"
1,23,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HHFG']"
1,4,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'HHFG']"
1,32,0,1.0,0.8103284404851119,"['SFHF', 'HFHH', 'HFFH', 'HHFG']"
1,75,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'HFFF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,56,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'HFFF', 'HHHG']"
1,99,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HFHF', 'FFHG']"
1,47,0,1.0,0.9530650263643888,"['SHFH', 'FHFH', 'FFFF', 'HFFG']"
1,82,0,1.0,0.9821344612135428,"['SFHF', 'FFHH', 'FFFH', 'FFFG']"
1,43,0,1.0,0.8657003616774767,"['SFHF', 'FFFH', 'HHFF', 'HFFG']"
1,13,0,1.0,0.93603800616986,"['SFFF', 'HFHF', 'FFHF', 'FFHG']"
1,69,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FFHF', 'HHFG']"
1,34,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,80,0,1.0,0.9733217421754432,"['SFFH', 'HFHH', 'FFHH', 'HFFG']"
1,20,0,1.0,0.9559328248389055,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,62,0,1.0,0.9704017769489168,"['SFFF', 'HHHF', 'HFHF', 'HHFG']"
1,12,0,0.0,0.0,"['SHHF', 'FFHF', 'HFFF', 'HHFG']"
1,49,0,1.0,0.8735386475474635,"['SFFF', 'HFHF', 'FFFH', 'FHFG']"
1,74,0,1.0,0.9530650263643888,"['SHHF', 'FFFH', 'HFHH', 'HFFG']"
1,19,0,1.0,0.8683052775100066,"['SFFH', 'HHFF', 'FFFH', 'FFFG']"
1,15,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,85,0,1.0,0.9791880578299021,"['SFFH', 'HHFH', 'FHFF', 'HFFG']"
1,15,0,1.0,0.9674905716180701,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,77,0,1.0,0.9791880578299021,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,84,0,1.0,0.9821344612135428,"['SHFH', 'FHFF', 'FFFF', 'HFHG']"
1,44,0,1.0,0.9473552137914398,"['SFFH', 'HFFF', 'HHHF', 'HHHG']"
1,75,0,1.0,0.9704017769489168,"['SHHH', 'FFHF', 'FFFF', 'FHFG']"
1,52,0,1.0,0.9645880999032158,"['SHHH', 'FFFH', 'FHFF', 'HFFG']"
1,47,0,1.0,0.9645880999032158,"['SHHH', 'FHHF', 'FFFF', 'FFHG']"
1,2,0,1.0,0.9502058312852957,"['SFFF', 'FHFF', 'HFFF', 'FHFG']"
1,46,0,1.0,0.985089730404757,"['SHHF', 'FFHF', 'HFFF', 'FFFG']"
1,36,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHHG']"
1,10,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'FFFG']"
1,63,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'HFFF', 'HHHG']"
1,65,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'HHFF', 'HHFG']"
1,13,0,1.0,0.9220814271464737,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,44,0,1.0,0.8974819010978248,"['SFHH', 'HFHF', 'FFFF', 'FFFG']"
1,28,0,1.0,0.7539540549517295,"['SHHF', 'FHFF', 'FFFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FHFF', 'FFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFH', 'HFFG']"
1,80,0,1.0,0.9645880999032158,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,32,0,1.0,0.9083329444789534,"['SFHF', 'FFFF', 'FFFH', 'HHFG']"
1,60,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,84,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'FHFF', 'FHFG']"
1,69,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HFFF', 'FFFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FHFG']"
1,76,0,1.0,0.884100203995605,"['SFFH', 'HFHH', 'FFFF', 'HHHG']"
1,69,0,1.0,0.9674905716180701,"['SHHF', 'FFFF', 'FHHF', 'HHFG']"
1,70,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'HHFF', 'HFFG']"
1,85,0,1.0,0.8814479033836181,"['SFFH', 'HHFH', 'FFFF', 'HHHG']"
1,48,0,1.0,0.9530650263643888,"['SFFF', 'FFFF', 'FFHF', 'FFHG']"
1,63,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'HFFG']"
1,58,0,1.0,0.9762504936564125,"['SFFF', 'FHFF', 'FFHF', 'FHFG']"
1,12,0,0.0,0.0,"['SHFH', 'FFFH', 'FFFF', 'FFHG']"
1,85,0,1.0,0.8788035596734672,"['SFHF', 'FHFF', 'FFHH', 'HFFG']"
1,27,0,0.0,0.0,"['SHFF', 'FHFH', 'FFFF', 'FHHG']"
1,36,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHH', 'HFFG']"
1,70,0,1.0,0.8553586117313603,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,97,0,1.0,0.9445131481500655,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,12,0,1.0,0.9083329444789534,"['SFFF', 'HFHF', 'HFFF', 'HFFG']"
1,96,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'HHFF', 'FFHG']"
1,61,0,1.0,0.9791880578299021,"['SFFH', 'FHHH', 'FFHH', 'FFFG']"
1,55,0,1.0,0.9388545698794984,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,15,0,1.0,0.8683052775100066,"['SFFF', 'FFFH', 'HHFF', 'HFHG']"
1,45,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,78,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'FFFH', 'FFFG']"
1,80,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'HFFF', 'HHHG']"
1,54,0,1.0,0.8553586117313603,"['SHFF', 'FHHH', 'FFFF', 'HHFG']"
1,6,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'HHFG']"
1,79,0,1.0,0.9110661429076764,"['SHHF', 'FHHF', 'FHHH', 'FFFG']"
1,18,0,1.0,0.8894287717672626,"['SFFF', 'FFHF', 'HFHF', 'HHHG']"
1,12,0,1.0,0.8275513922024125,"['SFFH', 'FHFF', 'HFHF', 'FFFG']"
1,22,0,0.0,0.0,"['SFHH', 'HFHH', 'HFHF', 'HFFG']"
1,20,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFH', 'HHFG']"
1,57,0,1.0,0.9530650263643888,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,90,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'HFFF', 'FHHG']"
1,14,0,1.0,0.776950406379376,"['SHFH', 'FFFH', 'FFFH', 'HFFG']"
1,35,0,1.0,0.9138075656044898,"['SFFH', 'FHFH', 'FFFF', 'HHHG']"
1,47,0,1.0,0.9616943356035061,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,46,0,1.0,0.9791880578299021,"['SFFH', 'FFFF', 'HFHF', 'FFFG']"
1,26,0,1.0,0.9762504936564125,"['SHHH', 'FFFH', 'HFFF', 'HFFG']"
1,72,0,1.0,0.9220814271464737,"['SFHH', 'HFFH', 'FFFH', 'HHFG']"
1,40,0,0.0,0.0,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,6,0,1.0,0.7427123967299725,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,2,0,0.0,0.0,"['SFFF', 'HFHF', 'FFFF', 'HHHG']"
1,51,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'FFFF', 'HHHG']"
1,61,0,1.0,0.9791880578299021,"['SFFF', 'FFHH', 'FHFF', 'FFFG']"
1,29,0,0.0,0.0,"['SFHF', 'HFFF', 'FHHF', 'HHHG']"
1,41,0,1.0,0.9530650263643888,"['SFHH', 'FFFF', 'HFFH', 'FFFG']"
1,74,0,1.0,0.9445131481500655,"['SHFF', 'FFFF', 'FHHF', 'FHHG']"
1,14,0,1.0,0.9445131481500655,"['SFFF', 'FHHF', 'HHFF', 'HFFG']"
1,47,0,1.0,0.9821344612135428,"['SFHF', 'FHFH', 'FFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SHFF', 'FFHH', 'FHFH', 'FFFG']"
1,56,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'FFFG']"
1,92,0,1.0,0.9821344612135428,"['SFFF', 'HFHF', 'HFFF', 'FFHG']"
1,70,0,1.0,0.985089730404757,"['SFFH', 'HFFF', 'FFFH', 'FFFG']"
1,38,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'FHHG']"
1,99,0,1.0,0.9821344612135428,"['SFFF', 'HFFH', 'FFFF', 'FFFG']"
1,50,0,1.0,0.9304302024748964,"['SFFF', 'HFHF', 'FFFF', 'HFHG']"
1,57,0,1.0,0.9616943356035061,"['SFHH', 'HFHH', 'HFFH', 'FHFG']"
1,89,0,1.0,0.9645880999032158,"['SFHH', 'FFFF', 'HFHF', 'FFFG']"
1,96,0,1.0,0.9733217421754432,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,73,0,1.0,0.985089730404757,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,26,0,1.0,0.8867604854519608,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,44,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'FHFF', 'FHHG']"
1,84,0,1.0,0.985089730404757,"['SFFH', 'HFFH', 'HHFH', 'FHFG']"
1,59,0,1.0,0.7910835400474212,"['SHFH', 'FFHH', 'HFFH', 'HHFG']"
1,77,0,1.0,0.9791880578299021,"['SHHF', 'FFHF', 'FHFH', 'FFFG']"
1,92,0,1.0,0.9473552137914398,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,94,0,1.0,0.985089730404757,"['SFFH', 'FHFF', 'FFFH', 'HFFG']"
1,57,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,77,0,1.0,0.93603800616986,"['SFFH', 'FFFH', 'HHFH', 'HHFG']"
1,77,0,1.0,0.9502058312852957,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,37,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'HFHG']"
1,46,0,1.0,0.9762504936564125,"['SFFF', 'FFFH', 'HHFF', 'FFFG']"
1,15,0,0.0,0.0,"['SFFF', 'FFFF', 'HFHH', 'HFFG']"
1,63,0,1.0,0.9248559951318693,"['SHFH', 'FFFF', 'FHFH', 'FFFG']"
1,12,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FHHF', 'FHHG']"
1,23,0,1.0,0.9762504936564125,"['SHFF', 'FHFH', 'FFHF', 'FFFG']"
1,74,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'FFFH', 'HFFG']"
1,68,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'HFFF', 'HFFG']"
1,11,0,1.0,0.9588092525966956,"['SFFF', 'HFFF', 'FFFF', 'HHHG']"
1,82,0,1.0,0.8735386475474635,"['SFHH', 'HFFF', 'HFHF', 'FHFG']"
1,57,0,0.0,0.0,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,29,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FHFG']"
1,19,0,1.0,0.79346393184295,"['SFHH', 'FFFF', 'FHHF', 'HHFG']"
1,75,0,1.0,0.9704017769489168,"['SFHH', 'FFHF', 'FFFF', 'HFHG']"
1,6,0,1.0,0.8300415167526705,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,30,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFF', 'HFHG']"
1,56,0,1.0,0.9762504936564125,"['SFHF', 'FHHF', 'FFFF', 'FFFG']"
1,77,0,1.0,0.9588092525966956,"['SFFH', 'FHFH', 'FHFH', 'FHFG']"
1,10,0,0.0,0.0,"['SFHF', 'FFHH', 'FFHH', 'HFFG']"
1,47,0,1.0,0.9388545698794984,"['SFFF', 'HFFF', 'FHFH', 'FFFG']"
1,56,0,1.0,0.9674905716180701,"['SFHH', 'HFFF', 'FFHF', 'FHHG']"
1,54,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'FFFF', 'HFFG']"
1,82,0,1.0,0.8250687380258053,"['SHFF', 'FHHF', 'FFFF', 'HFHG']"
1,96,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'FHHG']"
1,24,0,1.0,0.8225935318117279,"['SFHF', 'HFFF', 'FHHF', 'HHFG']"
1,28,0,1.0,0.9645880999032158,"['SHHF', 'FHFF', 'FFHF', 'FFFG']"
1,43,0,1.0,0.9821344612135428,"['SFHF', 'FFHF', 'FFHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFHF', 'HFFH', 'HFFH', 'FFFG']"
1,64,0,1.0,0.8127667407072335,"['SFFH', 'HFFH', 'HFHH', 'HFFG']"
1,12,0,1.0,0.9530650263643888,"['SFHF', 'FFHF', 'FFFF', 'HFFG']"
1,97,0,1.0,0.9791880578299021,"['SFFH', 'FHHF', 'FFFF', 'HFFG']"
1,83,0,1.0,0.9674905716180701,"['SHFH', 'FFFH', 'HFFF', 'FFFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'HHFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFFH', 'HFHF', 'HFFG']"
1,99,0,1.0,0.9762504936564125,"['SFFF', 'FHFH', 'FFFF', 'HHHG']"
1,97,0,1.0,0.9704017769489168,"['SFFF', 'FFHH', 'FFHH', 'FFFG']"
1,60,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FHFF', 'HFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFH', 'FHFG']"
1,76,0,1.0,0.9762504936564125,"['SFFF', 'FFFF', 'FHHF', 'FFHG']"
1,54,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'FFFG']"
1,97,0,1.0,0.9416796087056153,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HHHG']"
1,33,0,1.0,0.8709180316048211,"['SFFH', 'FFHH', 'FFFF', 'HFHG']"
1,1,0,0.0,0.0,"['SHHH', 'FHFH', 'FFHF', 'FFFG']"
1,55,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'HFFF', 'FHFG']"
1,29,0,1.0,0.9530650263643888,"['SFFF', 'HFHH', 'FFFH', 'FFFG']"
1,68,0,1.0,0.8657003616774767,"['SHHH', 'FFFF', 'FHHF', 'HHFG']"
1,29,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FHHG']"
1,89,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,91,0,1.0,0.9821344612135428,"['SHFH', 'FFFF', 'FFHH', 'FFFG']"
1,80,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'HFHG']"
1,29,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FHHF', 'FFHG']"
1,47,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HFFF', 'HHFG']"
1,23,0,0.0,0.0,"['SHHF', 'FFFH', 'FFFF', 'HFHG']"
1,11,0,1.0,0.9193151828650342,"['SFFF', 'HFFF', 'HHFF', 'FFHG']"
1,76,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'HHFG']"
1,26,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HFFG']"
1,76,0,1.0,0.8814479033836181,"['SFHH', 'HFFF', 'FFHH', 'HFFG']"
1,100,0,1.0,0.9821344612135428,"['SHFH', 'FHFF', 'FFHH', 'FFFG']"
1,89,0,1.0,0.9791880578299021,"['SFHF', 'FHHH', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,32,0,1.0,0.90289112180858,"['SFHF', 'HFHF', 'FFFF', 'FHHG']"
1,50,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'HFFF', 'HFFG']"
1,50,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'FFFF', 'FFFG']"
1,63,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'FFFF', 'FFHG']"
1,84,0,1.0,0.9616943356035061,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,47,0,1.0,0.9616943356035061,"['SHFH', 'FHHH', 'FFHH', 'FFFG']"
1,16,0,0.0,0.0,"['SFFH', 'HFHH', 'FFFF', 'HFHG']"
1,59,0,1.0,0.9588092525966956,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,89,0,1.0,0.9193151828650342,"['SFFF', 'FFHF', 'FHFF', 'HHHG']"
1,76,0,1.0,0.9762504936564125,"['SFFF', 'HHHF', 'HFHF', 'HFFG']"
1,66,0,1.0,0.9733217421754432,"['SHHF', 'FFFF', 'FFFH', 'FFFG']"
1,54,0,1.0,0.8947894553945313,"['SFFF', 'FHFH', 'HFFH', 'HHFG']"
1,4,0,0.0,0.0,"['SFHH', 'FFFH', 'FFFF', 'HFHG']"
1,57,0,1.0,0.9704017769489168,"['SHHF', 'FFHH', 'FHFF', 'FFFG']"
1,83,0,1.0,0.9559328248389055,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,45,0,1.0,0.8867604854519608,"['SFFH', 'FHFF', 'FHFF', 'FHHG']"
1,50,0,1.0,0.9821344612135428,"['SFFH', 'HFFF', 'HFHF', 'FFHG']"
1,29,0,1.0,0.9165572373164391,"['SFFH', 'HHFH', 'HFFH', 'FHFG']"
1,100,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HFHG']"
1,48,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,16,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'FHFG']"
1,31,0,0.0,0.0,"['SHHF', 'FHFF', 'FFFF', 'FHHG']"
1,51,0,1.0,0.9762504936564125,"['SFFF', 'HFFH', 'HFFF', 'HFFG']"
1,80,0,1.0,0.9762504936564125,"['SHHF', 'FFHF', 'FHHF', 'FFFG']"
1,51,0,1.0,0.9388545698794984,"['SFHH', 'FFFF', 'HHFF', 'HHFG']"
1,14,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'HFHF', 'FHHG']"
1,61,0,1.0,0.8657003616774767,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,40,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'HHFG']"
1,50,0,1.0,0.8275513922024125,"['SFHH', 'HFHH', 'HFFF', 'FFHG']"
1,92,0,1.0,0.985089730404757,"['SFFF', 'HHHF', 'FHFF', 'FHFG']"
1,81,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHH', 'HFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHH', 'FFFG']"
1,26,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'FFFF', 'HHHG']"
1,14,0,1.0,0.9559328248389055,"['SFFF', 'HFHF', 'FFFF', 'FHHG']"
1,54,0,1.0,0.8814479033836181,"['SFHF', 'FHFH', 'FHFH', 'FFFG']"
1,65,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'HFHG']"
1,89,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,81,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'FHHF', 'HHHG']"
1,97,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFFF', 'FHFG']"
1,34,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'FFFF', 'HFHG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFH', 'FFFF', 'HFFG']"
1,21,0,1.0,0.837556937769312,"['SFFF', 'FHHF', 'FHFF', 'HFFG']"
1,4,0,0.0,0.0,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,9,0,1.0,0.9110661429076764,"['SFFF', 'FFHF', 'FFHF', 'HHFG']"
1,66,0,1.0,0.8867604854519608,"['SFHH', 'HFHF', 'FFFF', 'FHHG']"
1,1,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'FHFG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'FFFF', 'FFFH', 'HHFG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,80,0,1.0,0.9733217421754432,"['SFFF', 'HFHH', 'HFFH', 'FFFG']"
1,37,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,25,0,1.0,0.8657003616774767,"['SFHF', 'FFFF', 'FHFF', 'FFHG']"
1,13,0,1.0,0.9559328248389055,"['SFFF', 'HFFF', 'HFFF', 'HHFG']"
1,2,0,0.0,0.0,"['SFHH', 'HFFF', 'HFHF', 'HHFG']"
1,6,0,1.0,0.9416796087056153,"['SFFF', 'HFFF', 'HFFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,21,0,0.0,0.0,"['SHHF', 'FFFF', 'HHHF', 'FHFG']"
1,52,0,1.0,0.9388545698794984,"['SHFF', 'FFFF', 'HFHF', 'HFFG']"
1,63,0,1.0,0.9588092525966956,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,53,0,1.0,0.9445131481500655,"['SFFF', 'HHFH', 'HHFH', 'FFFG']"
1,81,0,1.0,0.9502058312852957,"['SFFF', 'FFFH', 'FHHF', 'FFFG']"
1,78,0,1.0,0.9165572373164391,"['SFHF', 'HFHF', 'HFHH', 'HFFG']"
1,54,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,68,0,1.0,0.8974819010978248,"['SFFH', 'FFFF', 'HHFH', 'HHFG']"
1,79,0,1.0,0.985089730404757,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,57,0,1.0,0.9616943356035061,"['SFFF', 'HFFH', 'HHFF', 'HFFG']"
1,41,0,1.0,0.9332298921513504,"['SFHH', 'HFFH', 'FFFF', 'FHFG']"
1,77,0,1.0,0.9762504936564125,"['SFFH', 'HFFF', 'HHHF', 'FHFG']"
1,70,0,1.0,0.985089730404757,"['SFFF', 'FFHF', 'HFFF', 'HFFG']"
1,65,0,1.0,0.9276389118674717,"['SFFF', 'FFHH', 'FHFH', 'FFFG']"
1,71,0,1.0,0.9762504936564125,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,26,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,38,0,1.0,0.8300415167526705,"['SHFF', 'FFFF', 'FHHF', 'HHHG']"
1,67,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'FHFF', 'HHHG']"
1,24,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFF', 'HHHG']"
1,83,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FFHF', 'FFFG']"
1,49,0,1.0,0.857932408958235,"['SHFF', 'FFFF', 'FHHH', 'FFFG']"
1,94,0,1.0,0.9559328248389055,"['SHFH', 'FFFF', 'HFFF', 'HHHG']"
1,16,0,1.0,0.8176653739626438,"['SFHF', 'FFHF', 'HFFH', 'HFFG']"
1,75,0,1.0,0.9445131481500655,"['SFHF', 'FFHH', 'HFFH', 'FFFG']"
1,22,0,0.0,0.0,"['SFHF', 'FFHH', 'HFFH', 'HHFG']"
