Temperature,Simulations,Return,Discounted Return,Map
1,75,0,1.0,0.9388545698794984,"['SFFH', 'FFFH', 'HHFH', 'FFFG']"
1,92,0,1.0,0.9276389118674717,"['SFHF', 'HFFF', 'FHFH', 'FFFG']"
1,61,0,1.0,0.9416796087056153,"['SHFF', 'FHFF', 'FFFH', 'FHFG']"
1,96,0,1.0,0.9388545698794984,"['SFFF', 'FFHH', 'FFHF', 'HFFG']"
1,68,0,1.0,0.9704017769489168,"['SFFH', 'FFHF', 'HFHH', 'HFFG']"
1,34,0,1.0,0.9704017769489168,"['SFFF', 'FHHF', 'FFHF', 'HFFG']"
1,4,0,0.0,0.0,"['SFHH', 'FHFH', 'FFFH', 'FFFG']"
1,29,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHFF', 'FFFG']"
1,35,0,1.0,0.9733217421754432,"['SHFF', 'FFHH', 'FFFH', 'FFFG']"
1,47,0,1.0,0.9762504936564125,"['SHFF', 'FFFF', 'FHFF', 'HFHG']"
1,88,0,1.0,0.747188804859888,"['SHFH', 'FFFF', 'HFHF', 'FHHG']"
1,56,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,85,0,1.0,0.9821344612135428,"['SHHF', 'FHFF', 'FFHH', 'FFFG']"
1,83,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'HFHH', 'HFFG']"
1,88,0,1.0,0.9762504936564125,"['SFHF', 'FFFF', 'FFFF', 'HFHG']"
1,68,0,1.0,0.8127667407072335,"['SFHF', 'HFFH', 'HHFF', 'FHFG']"
1,34,0,1.0,0.9674905716180701,"['SFFF', 'FFFH', 'FFFH', 'FFFG']"
1,66,0,1.0,0.9588092525966956,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,51,0,1.0,0.9588092525966956,"['SFHH', 'HFFF', 'FHFF', 'FFHG']"
1,77,0,1.0,0.9530650263643888,"['SHHH', 'FFHF', 'FFFH', 'FHFG']"
1,15,0,1.0,0.9674905716180701,"['SHFH', 'FFFF', 'HFFF', 'HFFG']"
1,77,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HFFF', 'HFHG']"
1,94,0,1.0,0.9530650263643888,"['SFHH', 'FFFH', 'FFHF', 'HFFG']"
1,45,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HFHF', 'FHFG']"
1,3,0,0.0,0.0,"['SHFF', 'FHHF', 'FFHH', 'FFFG']"
1,70,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FHHF', 'FFFG']"
1,59,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,86,0,1.0,0.9791880578299021,"['SHHF', 'FFHH', 'HFFF', 'HFHG']"
1,24,0,1.0,0.9559328248389055,"['SFHF', 'HFFF', 'FFFF', 'FHHG']"
1,93,0,0.0,0.0,"['SHFF', 'FFFF', 'HFHH', 'HFFG']"
1,22,0,0.0,0.0,"['SHHF', 'FHHF', 'FHFH', 'FFFG']"
1,96,0,1.0,0.8814479033836181,"['SFHH', 'FFFH', 'FHFF', 'FHHG']"
1,41,0,1.0,0.7816331707050701,"['SFFH', 'HHFH', 'HFFF', 'HFHG']"
1,94,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HHHG']"
1,77,0,1.0,0.9502058312852957,"['SFFH', 'FHFF', 'HFFF', 'HHHG']"
1,91,0,1.0,0.9821344612135428,"['SFFH', 'FHHF', 'FFFF', 'FFFG']"
1,41,0,1.0,0.9821344612135428,"['SFFF', 'FFFH', 'HFFF', 'FHFG']"
1,80,0,0.0,0.0,"['SHHH', 'FFHH', 'FFHH', 'HFFG']"
1,25,0,1.0,0.9416796087056153,"['SHFH', 'FFFF', 'HFFH', 'FFFG']"
1,97,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFF', 'HHFG']"
1,69,0,0.0,0.0,"['SFHH', 'HFHH', 'FFFF', 'FFHG']"
1,94,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HFFH', 'FHFG']"
1,82,0,1.0,0.9530650263643888,"['SHFH', 'FHHH', 'FHHH', 'FFFG']"
1,8,0,1.0,0.7494371162085136,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,33,0,1.0,0.9530650263643888,"['SHHF', 'FFHH', 'FFHH', 'FFFG']"
1,72,0,1.0,0.9821344612135428,"['SFFF', 'FFHH', 'HFFH', 'HFFG']"
1,27,0,1.0,0.8275513922024125,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,57,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'HFHF', 'HFHG']"
1,31,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHF', 'HFFG']"
1,96,0,1.0,0.9762504936564125,"['SFHH', 'FHHF', 'FFFF', 'FFFG']"
1,19,0,1.0,0.9083329444789534,"['SFFH', 'HHFF', 'FHHF', 'FFHG']"
1,73,0,1.0,0.93603800616986,"['SFHH', 'HFFF', 'HFHF', 'FHFG']"
1,50,0,1.0,0.9001824484431542,"['SFFF', 'HFHH', 'HFHF', 'HFFG']"
1,32,0,1.0,0.9276389118674717,"['SFHF', 'FFHF', 'FFHF', 'FFFG']"
1,51,0,1.0,0.9445131481500655,"['SHFH', 'FFHF', 'FFFH', 'HFFG']"
1,37,0,1.0,0.7910835400474212,"['SFFH', 'HHFF', 'FFFH', 'FHFG']"
1,84,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'HHFF', 'HFFG']"
1,85,0,1.0,0.9416796087056153,"['SFFF', 'FFHF', 'FHHH', 'FFFG']"
1,55,0,0.0,0.0,"['SHHF', 'FHFH', 'FFFF', 'HHHG']"
1,24,0,1.0,0.8657003616774767,"['SFFH', 'HFHF', 'HFFH', 'FFFG']"
1,29,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'FHFG']"
1,59,0,1.0,0.9502058312852957,"['SFFF', 'FFHF', 'FFFF', 'FFHG']"
1,30,0,1.0,0.9304302024748964,"['SFFF', 'HHHF', 'HHHF', 'HHHG']"
1,77,0,1.0,0.985089730404757,"['SFFH', 'FFFH', 'HFFH', 'HFFG']"
1,83,0,1.0,0.8947894553945313,"['SFFH', 'HFHH', 'FFFH', 'HHFG']"
1,35,0,1.0,0.9445131481500655,"['SFHH', 'HFHF', 'FFHF', 'HFFG']"
1,7,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'HFHF', 'FHFG']"
1,40,0,1.0,0.9220814271464737,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,62,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HHFF', 'HHFG']"
1,83,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,36,0,0.0,0.0,"['SFHF', 'FFHH', 'FFFF', 'FHHG']"
1,74,0,0.0,0.0,"['SHFH', 'FFHH', 'FFHF', 'HFFG']"
1,23,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HHFG']"
1,5,0,0.0,0.0,"['SFHH', 'FFHH', 'HFFF', 'FFHG']"
1,68,0,1.0,0.985089730404757,"['SHFH', 'FFFF', 'FHFF', 'FHFG']"
1,86,0,1.0,0.9616943356035061,"['SFFH', 'HFHF', 'FFFF', 'HHFG']"
1,97,0,1.0,0.9248559951318693,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,72,0,1.0,0.9704017769489168,"['SHFH', 'FFFF', 'FHHH', 'FFFG']"
1,76,0,1.0,0.9559328248389055,"['SHHH', 'FFFH', 'HHFF', 'HFFG']"
1,60,0,1.0,0.8894287717672626,"['SHFH', 'FFFH', 'HFFF', 'HHHG']"
1,89,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FHFF', 'FHFG']"
1,77,0,1.0,0.9502058312852957,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,90,0,1.0,0.9704017769489168,"['SFHF', 'FFFH', 'FFFH', 'HHFG']"
1,70,0,1.0,0.9138075656044898,"['SHHH', 'FHFH', 'FFFH', 'HFFG']"
1,88,0,1.0,0.9588092525966956,"['SHFH', 'FFHF', 'HFHF', 'FFFG']"
1,75,0,1.0,0.9304302024748964,"['SFFH', 'HHFF', 'HHFH', 'FFFG']"
1,24,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'HHFF', 'FHHG']"
1,61,0,1.0,0.9733217421754432,"['SFFF', 'HHFF', 'HFHF', 'FHFG']"
1,21,0,1.0,0.7887102894272789,"['SFFH', 'FHFH', 'HHFH', 'HHFG']"
1,50,0,1.0,0.9416796087056153,"['SFFH', 'HFHH', 'FFFF', 'FHFG']"
1,97,0,1.0,0.9704017769489168,"['SFHH', 'FFHH', 'HFHF', 'FFFG']"
1,53,0,1.0,0.9704017769489168,"['SFHH', 'HFFH', 'HFHF', 'FFFG']"
1,93,0,1.0,0.9704017769489168,"['SHFF', 'FFFF', 'FHHF', 'HFHG']"
1,27,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HFFF', 'HFFG']"
1,42,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'HFHG']"
1,12,0,1.0,0.9704017769489168,"['SHHH', 'FHHF', 'FFFF', 'FFFG']"
1,2,0,0.0,0.0,"['SFFF', 'FFFH', 'HFFF', 'FHHG']"
1,82,0,1.0,0.9762504936564125,"['SFFH', 'HFHH', 'HFFH', 'HFFG']"
1,81,0,1.0,0.9791880578299021,"['SFFH', 'FFHH', 'FFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SFHF', 'FHFF', 'FHFH', 'FFFG']"
1,45,0,1.0,0.9791880578299021,"['SFFF', 'FFFH', 'FFFF', 'FFHG']"
1,18,0,1.0,0.9559328248389055,"['SFFF', 'FHHF', 'FHHF', 'HFHG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HFFG']"
1,1,0,0.0,0.0,"['SFFH', 'HHFF', 'HFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SFFF', 'HHFF', 'FHFH', 'FHFG']"
1,81,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'HHFF', 'FHFG']"
1,97,0,1.0,0.9332298921513504,"['SFFH', 'HFHH', 'HFFH', 'HFFG']"
1,29,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFHG']"
1,92,0,1.0,0.9416796087056153,"['SHHF', 'FHFF', 'FFFF', 'HHHG']"
1,4,0,0.0,0.0,"['SHFF', 'FHHH', 'FFFF', 'FFFG']"
1,30,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,16,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFH', 'HHFG']"
1,29,0,1.0,0.9473552137914398,"['SFFF', 'HFFF', 'FHHF', 'FFFG']"
1,97,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'FHFH', 'FFFG']"
1,62,0,1.0,0.9762504936564125,"['SFHH', 'FFFH', 'FFFH', 'FFFG']"
1,70,0,1.0,0.9083329444789534,"['SFFH', 'FFHF', 'HFFF', 'HHFG']"
1,57,0,1.0,0.8657003616774767,"['SFFF', 'HHFH', 'HFFF', 'HFHG']"
1,48,0,0.0,0.0,"['SHFH', 'FHHH', 'FFHF', 'HFFG']"
1,94,0,1.0,0.9276389118674717,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,87,0,1.0,0.9502058312852957,"['SHHF', 'FFFH', 'HFFF', 'FFHG']"
1,60,0,1.0,0.9733217421754432,"['SFFF', 'FFHF', 'HHHF', 'HHHG']"
1,83,0,1.0,0.9645880999032158,"['SHFH', 'FHHH', 'FHFF', 'FFFG']"
1,57,0,1.0,0.7910835400474212,"['SFFH', 'FHHF', 'FFHF', 'HFFG']"
1,47,0,1.0,0.985089730404757,"['SHFF', 'FHFF', 'FFFF', 'FFFG']"
1,37,0,1.0,0.9733217421754432,"['SFFH', 'FFFH', 'FFFF', 'FFHG']"
1,66,0,1.0,0.8103284404851119,"['SFHH', 'FFHF', 'FHHF', 'FFFG']"
1,70,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFFF', 'FHFG']"
1,47,0,1.0,0.8078974551636565,"['SHHF', 'FFFF', 'FHHF', 'HFFG']"
1,83,0,1.0,0.9473552137914398,"['SHHF', 'FFFH', 'HHFH', 'FHFG']"
1,88,0,1.0,0.9704017769489168,"['SFFF', 'HFFH', 'FFFH', 'HHFG']"
1,74,0,0.0,0.0,"['SHHF', 'FFHF', 'FFFH', 'FHFG']"
1,89,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FHFH', 'HHFG']"
1,98,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFH', 'HFFG']"
1,60,0,0.0,0.0,"['SFHF', 'HFFH', 'FHFH', 'FHFG']"
1,80,0,1.0,0.9530650263643888,"['SHHF', 'FFHF', 'FFFF', 'HFHG']"
1,50,0,1.0,0.9791880578299021,"['SFHH', 'HFFF', 'HFFF', 'FHFG']"
1,44,0,1.0,0.9165572373164391,"['SHFH', 'FFHH', 'FHFF', 'FFFG']"
1,42,0,1.0,0.9616943356035061,"['SFFF', 'FFFF', 'FHFF', 'FHHG']"
1,33,0,1.0,0.9645880999032158,"['SFFF', 'HHHF', 'HHHF', 'HFFG']"
1,24,0,0.0,0.0,"['SHHH', 'FFHF', 'HFFF', 'FFHG']"
1,78,0,1.0,0.9791880578299021,"['SFHH', 'FHFH', 'FFFH', 'HFFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'FFFH', 'FFFH', 'HFFG']"
1,73,0,1.0,0.803057341509771,"['SFHF', 'FFHH', 'HFFF', 'FHHG']"
1,63,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'HFFH', 'FHFG']"
1,93,0,1.0,0.9616943356035061,"['SFFH', 'FFFF', 'HHHF', 'HFHG']"
1,23,0,0.0,0.0,"['SFFH', 'FHHH', 'FFFH', 'FHFG']"
1,69,0,1.0,0.767668872977057,"['SHFF', 'FFFF', 'FHHF', 'FHFG']"
1,73,0,1.0,0.9502058312852957,"['SFHF', 'FFFF', 'FFHF', 'FFFG']"
1,78,0,1.0,0.9762504936564125,"['SFFH', 'HHFF', 'HHFF', 'HFHG']"
1,57,0,1.0,0.985089730404757,"['SHHF', 'FFFF', 'FFFF', 'HHFG']"
1,80,0,1.0,0.9791880578299021,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,3,0,0.0,0.0,"['SFHH', 'FFFF', 'HFHH', 'FFFG']"
1,41,0,1.0,0.8709180316048211,"['SFHF', 'FFFH', 'FHFH', 'HFFG']"
1,88,0,1.0,0.985089730404757,"['SFHH', 'FFFH', 'FHFF', 'FHFG']"
1,15,0,0.0,0.0,"['SFFF', 'HFFH', 'FFHF', 'FFFG']"
1,69,0,1.0,0.7539540549517295,"['SHHH', 'FFFH', 'HFHH', 'FFFG']"
1,24,0,0.0,0.0,"['SHFF', 'FFFF', 'FHHF', 'HFFG']"
1,54,0,1.0,0.985089730404757,"['SFHH', 'FFHF', 'FFHF', 'HFFG']"
1,73,0,0.0,0.0,"['SHFF', 'FFHH', 'FFFH', 'FHFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFH', 'HHFG']"
1,54,0,1.0,0.8894287717672626,"['SFFH', 'FFFH', 'HFHH', 'FFFG']"
1,37,0,1.0,0.9821344612135428,"['SFFF', 'FFFF', 'HFHH', 'FFFG']"
1,46,0,1.0,0.9530650263643888,"['SFFF', 'HFFH', 'FFHH', 'FFFG']"
1,57,0,1.0,0.9616943356035061,"['SFFH', 'HFFH', 'HHFF', 'FFHG']"
1,59,0,1.0,0.8502341582884777,"['SFHH', 'FHFH', 'FFFF', 'FHFG']"
1,43,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFFH', 'HHFF', 'FFFF', 'FFHG']"
1,62,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'FHHG']"
1,71,0,1.0,0.9001824484431542,"['SHHF', 'FFFF', 'HFFH', 'FFFG']"
1,64,0,0.0,0.0,"['SHHF', 'FHHH', 'FFFF', 'FHHG']"
1,11,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFH', 'HFFG']"
1,95,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'HFFF', 'HHFG']"
1,73,0,1.0,0.9473552137914398,"['SHHF', 'FFFF', 'FHHF', 'FFHG']"
1,91,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHHG']"
1,69,0,0.0,0.0,"['SHFH', 'FFFF', 'HHHF', 'FFHG']"
1,34,0,0.0,0.0,"['SFHF', 'HFHF', 'HFFF', 'FHHG']"
1,64,0,0.0,0.0,"['SHFF', 'FFHH', 'FFHH', 'HFFG']"
1,42,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FFHF', 'FFFG']"
1,30,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,34,0,1.0,0.9762504936564125,"['SFHF', 'HFFF', 'FFFH', 'HFFG']"
1,54,0,1.0,0.9645880999032158,"['SHHH', 'FHFH', 'FFHH', 'FFFG']"
1,31,0,1.0,0.9083329444789534,"['SFFH', 'FHFF', 'FFHF', 'FHFG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'HFHF', 'FFHF', 'HFHG']"
1,26,0,0.0,0.0,"['SHFH', 'FHHH', 'FFFF', 'HFHG']"
1,45,0,1.0,0.7887102894272789,"['SFHH', 'HFFH', 'FHFH', 'HHFG']"
1,91,0,1.0,0.9674905716180701,"['SFHH', 'FHHF', 'FHHH', 'FFFG']"
1,75,0,1.0,0.8527925358961662,"['SFFH', 'FFFF', 'HHFH', 'FHFG']"
1,86,0,1.0,0.9616943356035061,"['SFFF', 'FFHF', 'FHFF', 'HFHG']"
1,57,0,1.0,0.9762504936564125,"['SFFF', 'HHFH', 'HHFF', 'FHFG']"
1,54,0,1.0,0.9001824484431542,"['SFHH', 'FHFF', 'FFFF', 'HHFG']"
1,28,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HHHG']"
1,25,0,1.0,0.7746195551602378,"['SFFH', 'HHFH', 'HHFF', 'FHHG']"
1,99,0,0.0,0.0,"['SFHF', 'FHHF', 'FFFF', 'FHHG']"
1,36,0,0.0,0.0,"['SHFH', 'FFFF', 'FHHF', 'FHFG']"
1,7,0,0.0,0.0,"['SHHH', 'FFFH', 'FFHH', 'HFFG']"
1,87,0,1.0,0.93603800616986,"['SFHH', 'FFFF', 'FHFF', 'FHFG']"
1,93,0,1.0,0.9220814271464737,"['SFHF', 'FHHF', 'FFFH', 'HFFG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFF', 'HHHG']"
1,70,0,1.0,0.985089730404757,"['SFFF', 'FHFF', 'HHFF', 'FHFG']"
1,91,0,1.0,0.9791880578299021,"['SFFF', 'FFHF', 'HFHF', 'FFHG']"
1,81,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'FHFF', 'FFFG']"
1,57,0,1.0,0.8974819010978248,"['SFHH', 'HFFF', 'HFHH', 'HFFG']"
1,26,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'FFHF', 'FFFG']"
1,44,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFH', 'FFFG']"
1,35,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'FFHF', 'FHHG']"
1,83,0,1.0,0.9165572373164391,"['SFHF', 'HFHH', 'FFHH', 'HFFG']"
1,58,0,1.0,0.9276389118674717,"['SFFF', 'HFFH', 'HFFF', 'FHHG']"
1,48,0,1.0,0.9248559951318693,"['SFHF', 'HFFH', 'FFFF', 'FHHG']"
1,33,0,1.0,0.9616943356035061,"['SFFF', 'FFFH', 'FFFF', 'FFFG']"
1,83,0,1.0,0.8788035596734672,"['SHFF', 'FHHF', 'FFFF', 'FHHG']"
1,36,0,1.0,0.9821344612135428,"['SHFF', 'FHFF', 'FFFF', 'HFFG']"
1,23,0,0.0,0.0,"['SFHF', 'FHFF', 'FHFH', 'FFFG']"
1,31,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HHHF', 'FFHG']"
1,40,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HHHG']"
1,34,0,1.0,0.9733217421754432,"['SFHF', 'HFFH', 'FFFF', 'HFFG']"
1,25,0,0.0,0.0,"['SFFH', 'FHHF', 'FFFH', 'FHFG']"
1,48,0,1.0,0.9473552137914398,"['SHFF', 'FFFH', 'HHFF', 'FHFG']"
1,37,0,1.0,0.9616943356035061,"['SFFH', 'FHFF', 'HFFF', 'FFHG']"
1,54,0,1.0,0.9733217421754432,"['SFFF', 'HFHF', 'HHFF', 'FFFG']"
1,54,0,1.0,0.9674905716180701,"['SFFF', 'FHHF', 'HFFF', 'FFHG']"
1,3,0,1.0,0.9559328248389055,"['SFFF', 'HHFF', 'HHFF', 'HFHG']"
1,32,0,1.0,0.8761671489944468,"['SFFF', 'FHHF', 'FFHF', 'FFHG']"
1,66,0,1.0,0.9821344612135428,"['SFFF', 'FHFF', 'FFHF', 'FFFG']"
1,84,0,1.0,0.8476834558136123,"['SFFF', 'FFHH', 'HFFF', 'HFHG']"
1,57,0,0.0,0.0,"['SHFF', 'FFHF', 'HFFF', 'HHFG']"
1,14,0,0.0,0.0,"['SHHF', 'FHHF', 'FFFF', 'HFFG']"
1,40,0,0.0,0.0,"['SFHH', 'HFFH', 'FFFH', 'HHFG']"
1,76,0,1.0,0.9616943356035061,"['SFHF', 'FFFF', 'HHFF', 'HHHG']"
1,57,0,1.0,0.9674905716180701,"['SFFH', 'FFFF', 'FHHF', 'FHHG']"
1,20,0,0.0,0.0,"['SFFH', 'FHFF', 'FHHH', 'FFFG']"
1,8,0,0.0,0.0,"['SHFH', 'FFHH', 'HFHH', 'FFFG']"
1,92,0,1.0,0.9559328248389055,"['SHHH', 'FFFF', 'HHFF', 'HHFG']"
1,87,0,1.0,0.9821344612135428,"['SFHF', 'FFFF', 'FFFH', 'FFFG']"
1,91,0,1.0,0.9733217421754432,"['SFFH', 'HFHF', 'FFFF', 'FHFG']"
1,11,0,0.0,0.0,"['SHFF', 'FHFF', 'FFHF', 'HFFG']"
1,10,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'HFHG']"
1,28,0,0.0,0.0,"['SFHF', 'HFFH', 'FFFF', 'HHFG']"
1,48,0,1.0,0.9733217421754432,"['SFFF', 'FHFF', 'FHFF', 'FHHG']"
1,86,0,1.0,0.8176653739626438,"['SFFH', 'FHHH', 'FFFF', 'FFHG']"
1,54,0,1.0,0.7584982177744161,"['SFHF', 'FFFF', 'FHFH', 'HFFG']"
1,20,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HFFF', 'HFFG']"
1,53,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFH', 'HFFG']"
1,15,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'HHFF', 'HFFG']"
1,11,0,1.0,0.7863441585589971,"['SFFF', 'HFFH', 'FFFF', 'FHHG']"
1,56,0,1.0,0.9276389118674717,"['SFHF', 'FFHF', 'HFFH', 'FFFG']"
1,44,0,1.0,0.9674905716180701,"['SFHF', 'HFFH', 'FFFH', 'FHFG']"
1,100,0,1.0,0.9762504936564125,"['SHHF', 'FFFF', 'FFHH', 'FFFG']"
1,100,0,1.0,0.9502058312852957,"['SFFH', 'HFFH', 'HHFH', 'FFFG']"
1,27,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SFFH', 'HFHF', 'FFHH', 'FFFG']"
1,32,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'HHFG']"
1,69,0,1.0,0.9388545698794984,"['SHFH', 'FHFF', 'FFFF', 'FFHG']"
1,12,0,1.0,0.9588092525966956,"['SFFH', 'HHFF', 'FFFF', 'FFFG']"
1,29,0,0.0,0.0,"['SHFF', 'FFFH', 'FHFF', 'HFHG']"
1,68,0,1.0,0.9704017769489168,"['SFFH', 'FFHF', 'FHHF', 'FFFG']"
1,88,0,1.0,0.9791880578299021,"['SFFH', 'HFFH', 'HFFH', 'HHFG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'FFFF', 'HHHG']"
1,7,0,0.0,0.0,"['SFFH', 'HFHF', 'HFFH', 'HHFG']"
1,26,0,1.0,0.9616943356035061,"['SFFF', 'HHFF', 'FFFF', 'FFFG']"
1,35,0,1.0,0.9473552137914398,"['SFHF', 'HFHH', 'FFHF', 'HFFG']"
1,99,0,1.0,0.90289112180858,"['SFFH', 'FFHF', 'HFHF', 'HFFG']"
1,96,0,0.0,0.0,"['SHFH', 'FFFH', 'FHFH', 'FFFG']"
1,34,0,1.0,0.857932408958235,"['SFHF', 'HFFF', 'FFHH', 'FFFG']"
1,79,0,1.0,0.9276389118674717,"['SFFF', 'FHHF', 'HFHF', 'FFHG']"
1,10,0,0.0,0.0,"['SHFF', 'FHFH', 'FFHF', 'HFFG']"
1,38,0,1.0,0.8657003616774767,"['SFHH', 'HFFH', 'FHFF', 'HFFG']"
1,42,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'FHFG']"
1,90,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFFF', 'HHHG']"
1,45,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'FFHF', 'FFFG']"
1,80,0,1.0,0.9138075656044898,"['SFFF', 'FHFH', 'FHFF', 'HHFG']"
1,95,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFH', 'HHFG']"
1,8,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHFG']"
1,64,0,1.0,0.9791880578299021,"['SFHH', 'FHFF', 'FHHH', 'FFFG']"
1,37,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFHG']"
1,98,0,1.0,0.9762504936564125,"['SFHF', 'HFFH', 'FFFH', 'FFFG']"
1,51,0,1.0,0.9674905716180701,"['SHHF', 'FFFH', 'FFFH', 'HFFG']"
1,47,0,1.0,0.93603800616986,"['SFHH', 'HFHH', 'FFFF', 'HFHG']"
1,25,0,1.0,0.7494371162085136,"['SFHF', 'FHHF', 'FHFH', 'FFFG']"
1,93,0,1.0,0.9674905716180701,"['SFHH', 'HFHH', 'FFFH', 'HFFG']"
1,73,0,1.0,0.9473552137914398,"['SHFH', 'FFHF', 'FFFF', 'FFHG']"
1,44,0,1.0,0.9762504936564125,"['SHFF', 'FFFH', 'HFFH', 'HFFG']"
1,73,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HHHF', 'HHFG']"
1,38,0,1.0,0.9416796087056153,"['SFHH', 'FFHH', 'FHFH', 'FFFG']"
1,93,0,1.0,0.9304302024748964,"['SFHH', 'FFFF', 'HHHF', 'HHHG']"
1,93,0,1.0,0.9416796087056153,"['SFFH', 'HHFH', 'FFFF', 'FFHG']"
1,93,0,1.0,0.9762504936564125,"['SHHF', 'FHHF', 'FFFF', 'HFHG']"
1,81,0,1.0,0.9821344612135428,"['SFFH', 'FHFF', 'FFFF', 'HHFG']"
1,79,0,1.0,0.9473552137914398,"['SFFF', 'HHFH', 'HHFF', 'FFFG']"
1,45,0,1.0,0.9762504936564125,"['SHFH', 'FFFF', 'HFFF', 'FHFG']"
1,38,0,1.0,0.9110661429076764,"['SFFH', 'FFFF', 'HHHF', 'HFHG']"
1,67,0,1.0,0.9559328248389055,"['SFFF', 'HHFH', 'HHFF', 'HFFG']"
1,2,0,0.0,0.0,"['SHHH', 'FFHH', 'HFHF', 'HFFG']"
