Temperature,Simulations,Return,Discounted Return,Map
1,2,0,0.0,0.0,"['SFFF', 'FHFF', 'FHFF', 'HFHG']"
1,77,0,1.0,0.8921050870283477,"['SHFH', 'FFFF', 'FHHF', 'FFHG']"
1,43,0,0.0,0.0,"['SHFH', 'FFFH', 'HFFF', 'FHHG']"
1,91,0,1.0,0.835044266956004,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,14,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'HFHG']"
1,65,0,1.0,0.9733217421754432,"['SFHF', 'FFHF', 'FFFH', 'FHFG']"
1,42,0,1.0,0.9138075656044898,"['SHFF', 'FHFF', 'FHHH', 'FFFG']"
1,30,0,0.0,0.0,"['SHHH', 'FFFH', 'HFFF', 'FHHG']"
1,57,0,1.0,0.9704017769489168,"['SHFF', 'FFHF', 'HFHH', 'FFFG']"
1,83,0,1.0,0.9704017769489168,"['SFHF', 'FFFF', 'FHFF', 'FFFG']"
1,38,0,1.0,0.9332298921513504,"['SHHF', 'FFFF', 'HFFF', 'HFFG']"
1,29,0,1.0,0.8683052775100066,"['SFHF', 'FFHF', 'FFFF', 'FFHG']"
1,1,0,0.0,0.0,"['SHFH', 'FFHF', 'FFHH', 'HFFG']"
1,14,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HHFG']"
1,72,0,1.0,0.985089730404757,"['SFFH', 'FFFF', 'HFFF', 'HHFG']"
1,92,0,1.0,0.9530650263643888,"['SFFH', 'HFFF', 'FHFH', 'FFFG']"
1,7,0,1.0,0.9388545698794984,"['SHHH', 'FFHF', 'FFFH', 'FFFG']"
1,5,0,1.0,0.93603800616986,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,44,0,1.0,0.9762504936564125,"['SFFF', 'HHFF', 'HHFF', 'HHFG']"
1,20,0,0.0,0.0,"['SHFF', 'FFFF', 'HHHF', 'FHFG']"
1,29,0,1.0,0.9110661429076764,"['SFFH', 'HHFH', 'FHFF', 'FFHG']"
1,55,0,1.0,0.9530650263643888,"['SFFH', 'FHHH', 'FHHH', 'FFFG']"
1,9,0,1.0,0.8225935318117279,"['SFFF', 'HHHF', 'FFFF', 'HHHG']"
1,95,0,1.0,0.9762504936564125,"['SFHH', 'HFHF', 'HFHF', 'FFFG']"
1,77,0,0.0,0.0,"['SFFF', 'HFHH', 'HFFF', 'FHHG']"
1,32,0,1.0,0.9704017769489168,"['SFFF', 'HFFF', 'FFHF', 'HFFG']"
1,20,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFFG']"
1,46,0,1.0,0.9138075656044898,"['SFFF', 'FFHH', 'HFFF', 'HHHG']"
1,22,0,0.0,0.0,"['SHHH', 'FFFF', 'HFHF', 'FFHG']"
1,4,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'FFHG']"
1,33,0,0.0,0.0,"['SHFF', 'FFFH', 'HFFH', 'FFFG']"
1,6,0,0.0,0.0,"['SHFF', 'FHFF', 'FFFH', 'HHFG']"
1,73,0,1.0,0.985089730404757,"['SHFH', 'FFHH', 'FFFF', 'HHFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFF', 'FHHF', 'HFFG']"
1,87,0,1.0,0.9588092525966956,"['SFHF', 'FFFH', 'FHFH', 'FFFG']"
1,6,0,0.0,0.0,"['SHFH', 'FFFH', 'HHFF', 'HHFG']"
1,85,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'FFHF', 'HFFG']"
1,7,0,1.0,0.8709180316048211,"['SFHH', 'FFHH', 'FFHF', 'FFFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FHHG']"
1,90,0,1.0,0.9762504936564125,"['SFFF', 'HFFF', 'FFHF', 'FHHG']"
1,84,0,1.0,0.985089730404757,"['SFHH', 'HFFF', 'FFHF', 'FFFG']"
1,85,0,1.0,0.9645880999032158,"['SFFH', 'FFHF', 'FHHH', 'FFFG']"
1,46,0,0.0,0.0,"['SFHF', 'FFFF', 'HHFH', 'HHFG']"
1,21,0,1.0,0.9473552137914398,"['SFHF', 'FFFF', 'HFFF', 'FFHG']"
1,80,0,1.0,0.9821344612135428,"['SHHF', 'FFFH', 'HFFH', 'FFFG']"
1,7,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFH', 'FFFG']"
1,37,0,1.0,0.9704017769489168,"['SFFF', 'HHFH', 'FHFF', 'HFFG']"
1,12,0,1.0,0.7630697687590515,"['SFFH', 'FFFF', 'HHFF', 'FHFG']"
1,43,0,1.0,0.8947894553945313,"['SFFF', 'FHHF', 'FFHF', 'FHHG']"
1,14,0,0.0,0.0,"['SFHH', 'HFFH', 'HFHH', 'HFFG']"
1,87,0,1.0,0.985089730404757,"['SFHH', 'FFFF', 'HFFF', 'HHFG']"
1,75,0,1.0,0.8894287717672626,"['SFFF', 'HFHH', 'FFHH', 'HFFG']"
1,39,0,1.0,0.9220814271464737,"['SFFF', 'HHHF', 'HFHF', 'HHFG']"
1,31,0,1.0,0.9502058312852957,"['SFFF', 'HFFF', 'HHHF', 'HFHG']"
1,11,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFF', 'HHHG']"
1,5,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFH', 'FHFG']"
1,59,0,1.0,0.9645880999032158,"['SHFF', 'FHFF', 'FFFH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFHF', 'HHHF', 'HHFG']"
1,72,0,1.0,0.9791880578299021,"['SHHF', 'FFFH', 'FFFH', 'FFFG']"
1,2,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFF', 'HFFG']"
1,32,0,1.0,0.9332298921513504,"['SFFF', 'FFFH', 'HFFF', 'HFHG']"
1,89,0,1.0,0.9056079456455165,"['SFHH', 'HFFF', 'HFFH', 'FHFG']"
1,63,0,0.0,0.0,"['SHFH', 'FFFF', 'FHFH', 'FHFG']"
1,68,0,1.0,0.985089730404757,"['SHFF', 'FFFF', 'FHFF', 'FFFG']"
1,94,0,1.0,0.9704017769489168,"['SFHH', 'FHHF', 'FHHH', 'FFFG']"
1,47,0,1.0,0.9762504936564125,"['SHHH', 'FFHH', 'FFFH', 'HFFG']"
1,6,0,0.0,0.0,"['SFHH', 'HFHF', 'HFFF', 'HFHG']"
1,57,0,1.0,0.9821344612135428,"['SFFH', 'FFFF', 'FFHF', 'HFFG']"
1,5,0,0.0,0.0,"['SHFH', 'FHHH', 'FHHH', 'FFFG']"
1,60,0,1.0,0.9193151828650342,"['SFFH', 'HHFF', 'FFHF', 'HFFG']"
1,69,0,1.0,0.9791880578299021,"['SHFH', 'FHFH', 'FFFF', 'FFFG']"
1,23,0,0.0,0.0,"['SHFF', 'FFFF', 'FFFF', 'HFHG']"
1,24,0,0.0,0.0,"['SHFF', 'FFFF', 'HFFH', 'FHFG']"
1,85,0,1.0,0.985089730404757,"['SHFH', 'FFHF', 'FFFF', 'FFFG']"
1,73,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHF', 'FHHG']"
1,97,0,1.0,0.9791880578299021,"['SFHF', 'HFFH', 'FHFF', 'FFFG']"
1,31,0,1.0,0.9445131481500655,"['SHFF', 'FFFH', 'FHHF', 'FFFG']"
1,10,0,0.0,0.0,"['SFFF', 'HFHH', 'FFFH', 'HFFG']"
1,17,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFF', 'HFFG']"
1,52,0,1.0,0.9559328248389055,"['SFHH', 'FFFH', 'FFFH', 'HFFG']"
1,45,0,1.0,0.803057341509771,"['SFFH', 'FFHH', 'FFFF', 'HFHG']"
1,12,0,1.0,0.9248559951318693,"['SFHF', 'FFFF', 'FFFF', 'FFHG']"
1,37,0,1.0,0.9704017769489168,"['SFFH', 'HFFF', 'HHHF', 'FFFG']"
1,66,0,1.0,0.9645880999032158,"['SFFH', 'FFFF', 'FHFF', 'HFHG']"
1,51,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'FFFF', 'HFHG']"
1,12,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHH', 'FFFG']"
1,22,0,1.0,0.9193151828650342,"['SFFF', 'HFHF', 'HFHF', 'FHHG']"
1,1,0,0.0,0.0,"['SFHF', 'HFFF', 'FFFF', 'FFHG']"
1,77,0,1.0,0.9559328248389055,"['SHFF', 'FFFF', 'HHHF', 'FHHG']"
1,23,0,1.0,0.9248559951318693,"['SFHH', 'HFFF', 'HHHF', 'HHFG']"
1,53,0,1.0,0.985089730404757,"['SFFF', 'FFFF', 'FHFF', 'HHHG']"
1,21,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'FHFG']"
1,1,0,0.0,0.0,"['SFFF', 'FHHF', 'HFFF', 'HFHG']"
1,48,0,1.0,0.9138075656044898,"['SFFH', 'FHFH', 'FFFF', 'HHFG']"
1,41,0,1.0,0.9138075656044898,"['SFFF', 'FFFH', 'FFHH', 'FFFG']"
1,61,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HFFH', 'HHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFFF', 'HFHH', 'HFFG']"
1,71,0,1.0,0.9821344612135428,"['SFFF', 'HHFF', 'FHFF', 'FHFG']"
1,43,0,0.0,0.0,"['SFHF', 'HFHH', 'HFFH', 'FHFG']"
1,88,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFF', 'HHHG']"
1,98,0,1.0,0.9733217421754432,"['SHHH', 'FFHH', 'FFFF', 'FHHG']"
1,20,0,1.0,0.8894287717672626,"['SFFF', 'FHFF', 'HHFH', 'HHFG']"
1,40,0,1.0,0.9304302024748964,"['SFFH', 'HFHF', 'FFHF', 'FFFG']"
1,42,0,0.0,0.0,"['SFHH', 'FHHH', 'FFFF', 'HFHG']"
1,42,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,12,0,0.0,0.0,"['SHHH', 'FHHF', 'FFFF', 'HHHG']"
1,74,0,1.0,0.9588092525966956,"['SFFF', 'HFHF', 'FHHF', 'FFHG']"
1,83,0,1.0,0.9616943356035061,"['SHHH', 'FHHH', 'FFFH', 'HFFG']"
1,55,0,1.0,0.9645880999032158,"['SFFF', 'FFHF', 'HFFF', 'FHHG']"
1,70,0,1.0,0.9674905716180701,"['SFFH', 'FHHF', 'FFHH', 'FFFG']"
1,99,0,1.0,0.9193151828650342,"['SFHH', 'FFFH', 'FHFF', 'HFHG']"
1,82,0,1.0,0.835044266956004,"['SFHH', 'HFFF', 'FHHF', 'FHFG']"
1,87,0,1.0,0.9138075656044898,"['SFHF', 'HFHH', 'FFHH', 'FFFG']"
1,72,0,1.0,0.9138075656044898,"['SHFH', 'FFHF', 'HFFF', 'FFHG']"
1,36,0,0.0,0.0,"['SHHH', 'FFFF', 'HHFH', 'HFFG']"
1,17,0,0.0,0.0,"['SFFH', 'FFFH', 'FHFH', 'HHFG']"
1,43,0,1.0,0.9332298921513504,"['SFFF', 'FHFF', 'HFHF', 'FHHG']"
1,17,0,1.0,0.9530650263643888,"['SFFH', 'HFFH', 'HFFF', 'HHFG']"
1,84,0,1.0,0.985089730404757,"['SFHF', 'HFHH', 'HFHH', 'FFFG']"
1,77,0,1.0,0.9791880578299021,"['SFFF', 'FHFH', 'FFHF', 'FFFG']"
1,61,0,1.0,0.9388545698794984,"['SFFH', 'FHFH', 'HHFF', 'HHFG']"
1,77,0,1.0,0.9733217421754432,"['SHHF', 'FFHF', 'FFHF', 'FFFG']"
1,77,0,1.0,0.8426049842298329,"['SHFF', 'FHHH', 'FFHH', 'HFFG']"
1,51,0,1.0,0.9762504936564125,"['SFHH', 'FHFH', 'FFFF', 'FFFG']"
1,23,0,1.0,0.9001824484431542,"['SFFF', 'FFFF', 'HFFH', 'HHFG']"
1,14,0,1.0,0.8325391341551359,"['SFFF', 'FFHF', 'FHHF', 'HFFG']"
1,17,0,1.0,0.9445131481500655,"['SFHF', 'FFFH', 'FFHF', 'HFFG']"
1,25,0,0.0,0.0,"['SHHH', 'FFHH', 'HFFH', 'FFFG']"
1,33,0,1.0,0.7630697687590515,"['SFFH', 'FFFF', 'HHHF', 'FHFG']"
1,89,0,1.0,0.985089730404757,"['SFHF', 'FFFF', 'FFFF', 'HHFG']"
1,32,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'HFFF', 'FHFG']"
1,83,0,1.0,0.9220814271464737,"['SFHF', 'HFFF', 'HFFH', 'FHFG']"
1,70,0,1.0,0.9165572373164391,"['SFFF', 'FFFH', 'FHFH', 'HFFG']"
1,30,0,1.0,0.9220814271464737,"['SHHF', 'FFHF', 'FHHH', 'FFFG']"
1,5,0,0.0,0.0,"['SFFF', 'FFFF', 'FHHH', 'FFFG']"
1,50,0,0.0,0.0,"['SHHH', 'FFHF', 'FFFF', 'FFHG']"
1,53,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FFFG']"
1,57,0,0.0,0.0,"['SFFF', 'FHHH', 'FFFF', 'FHHG']"
1,88,0,1.0,0.9791880578299021,"['SFFF', 'HHHF', 'FHFF', 'FHHG']"
1,90,0,1.0,0.7958514863018556,"['SHFH', 'FHHF', 'FFHH', 'HFFG']"
1,42,0,1.0,0.8451404054461714,"['SFHH', 'FFFF', 'HFHH', 'HFFG']"
1,53,0,1.0,0.9733217421754432,"['SFHH', 'FFHF', 'HFHF', 'FFFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FHFG']"
1,42,0,1.0,0.8788035596734672,"['SFFF', 'FHHH', 'FFFF', 'HFHG']"
1,33,0,1.0,0.9674905716180701,"['SFHF', 'FFFF', 'FFHF', 'HFFG']"
1,72,0,1.0,0.9473552137914398,"['SFFF', 'FFFF', 'FHFH', 'HFFG']"
1,59,0,1.0,0.9821344612135428,"['SHHH', 'FFFF', 'HFFF', 'HFFG']"
1,60,0,1.0,0.9821344612135428,"['SFFH', 'HHFF', 'HFFF', 'HFFG']"
1,42,0,1.0,0.8709180316048211,"['SFHH', 'FFHH', 'FHFF', 'FFFG']"
1,21,0,0.0,0.0,"['SFFH', 'HFHF', 'FFFF', 'FHHG']"
1,40,0,1.0,0.985089730404757,"['SHFH', 'FFFH', 'FFFF', 'HFFG']"
1,24,0,0.0,0.0,"['SHFH', 'FHHH', 'FHHF', 'FFFG']"
1,85,0,1.0,0.9821344612135428,"['SHFF', 'FFHF', 'FFFH', 'FFFG']"
1,63,0,1.0,0.9276389118674717,"['SFHF', 'HFFF', 'HHHF', 'FHHG']"
1,29,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'FFFF', 'HHFG']"
1,9,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'FFHG']"
1,78,0,1.0,0.776950406379376,"['SHFH', 'FHHH', 'FFFF', 'FFHG']"
1,7,0,0.0,0.0,"['SHFF', 'FFFF', 'FHFF', 'HHFG']"
1,58,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'HHFG']"
1,62,0,0.0,0.0,"['SHHH', 'FFFH', 'FHFF', 'FHHG']"
1,68,0,1.0,0.9332298921513504,"['SFFH', 'HFHH', 'HFFH', 'HFFG']"
1,10,0,1.0,0.8735386475474635,"['SHHF', 'FHFH', 'FFHF', 'FFFG']"
1,99,0,1.0,0.9791880578299021,"['SFHH', 'HFFH', 'HFFH', 'HFFG']"
1,49,0,1.0,0.9416796087056153,"['SFFH', 'FHFH', 'HFFF', 'FFHG']"
1,96,0,1.0,0.9645880999032158,"['SFFH', 'HFFH', 'FFFF', 'HFHG']"
1,46,0,1.0,0.9762504936564125,"['SFFF', 'FHHF', 'HHHF', 'HHFG']"
1,30,0,1.0,0.8225935318117279,"['SFFH', 'FFHF', 'FFHH', 'HFFG']"
1,70,0,1.0,0.9704017769489168,"['SHHF', 'FFHF', 'FFFH', 'HFFG']"
1,85,0,1.0,0.9733217421754432,"['SFHF', 'FFFH', 'HHFF', 'FHFG']"
1,99,0,1.0,0.9791880578299021,"['SHHF', 'FFFF', 'FFFF', 'FFHG']"
1,36,0,1.0,0.9645880999032158,"['SFFH', 'HHFF', 'HHFF', 'HHHG']"
1,41,0,1.0,0.9388545698794984,"['SFHF', 'FFFF', 'FFHF', 'FHFG']"
1,60,0,1.0,0.9821344612135428,"['SFFH', 'FHHF', 'FFHF', 'FFFG']"
1,39,0,1.0,0.9473552137914398,"['SFFF', 'HHHF', 'FFHF', 'FFHG']"
1,72,0,1.0,0.8553586117313603,"['SHHF', 'FHHF', 'FFFF', 'FHHG']"
1,31,0,0.0,0.0,"['SFHF', 'HFHH', 'FFFF', 'FFHG']"
1,93,0,1.0,0.9588092525966956,"['SFFF', 'FHHF', 'HHFF', 'FHHG']"
1,39,0,1.0,0.9502058312852957,"['SHHF', 'FFFF', 'HFFF', 'HFHG']"
1,45,0,1.0,0.9791880578299021,"['SFFH', 'FHFH', 'HHFF', 'FFFG']"
1,45,0,1.0,0.9388545698794984,"['SFFF', 'FHFH', 'HFFF', 'FHFG']"
1,17,0,0.0,0.0,"['SFHF', 'FHFF', 'FFFF', 'HHFG']"
1,68,0,1.0,0.9645880999032158,"['SFFF', 'FHFH', 'HHFF', 'HFHG']"
1,54,0,1.0,0.9473552137914398,"['SFHH', 'FFFF', 'HHFH', 'FHFG']"
1,52,0,1.0,0.9193151828650342,"['SFFH', 'HHFF', 'HHHF', 'HFFG']"
1,22,0,0.0,0.0,"['SHFF', 'FFFH', 'HHFF', 'FFHG']"
1,33,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFH', 'HFFG']"
1,88,0,1.0,0.9762504936564125,"['SFFF', 'HFHF', 'HFFF', 'HFFG']"
1,23,0,1.0,0.9733217421754432,"['SFFH', 'HFFH', 'FFFF', 'HHFG']"
1,94,0,1.0,0.9821344612135428,"['SHFF', 'FFFH', 'FFHH', 'FFFG']"
1,40,0,0.0,0.0,"['SHHF', 'FFHH', 'HFFF', 'FHHG']"
1,48,0,1.0,0.8451404054461714,"['SFHF', 'FFFF', 'FFHF', 'HHHG']"
1,49,0,1.0,0.9530650263643888,"['SFFH', 'HFHF', 'FFHF', 'HFFG']"
1,59,0,1.0,0.8631032605924442,"['SFHF', 'FFFH', 'FHFF', 'FHFG']"
1,5,0,0.0,0.0,"['SFFH', 'HFFF', 'FHHF', 'HFHG']"
1,14,0,1.0,0.8631032605924442,"['SFFF', 'FFHF', 'HHHF', 'HFHG']"
1,10,0,0.0,0.0,"['SFHH', 'HFFF', 'FHFF', 'FFFG']"
1,45,0,0.0,0.0,"['SHHF', 'FFHH', 'FFFF', 'HFHG']"
1,59,0,1.0,0.9530650263643888,"['SFFF', 'FHHF', 'HHHF', 'FFFG']"
1,43,0,1.0,0.9110661429076764,"['SFFF', 'FFHF', 'HHFF', 'HHFG']"
1,77,0,1.0,0.9704017769489168,"['SFFF', 'FFFF', 'HFFH', 'FFFG']"
1,61,0,1.0,0.9821344612135428,"['SFFF', 'HFFF', 'HHFH', 'HFFG']"
1,17,0,1.0,0.9821344612135428,"['SFHH', 'HFFH', 'FFFF', 'HFFG']"
1,70,0,1.0,0.9821344612135428,"['SFFF', 'FHHF', 'HHHF', 'FHHG']"
1,20,0,0.0,0.0,"['SHHF', 'FFFF', 'FHFH', 'FHFG']"
1,3,0,0.0,0.0,"['SFFH', 'FFHF', 'FFFH', 'FHFG']"
1,89,0,1.0,0.8300415167526705,"['SFHH', 'FHFH', 'FFFH', 'HHFG']"
1,61,0,1.0,0.9674905716180701,"['SHFF', 'FHFF', 'FHFF', 'FFFG']"
1,79,0,1.0,0.8788035596734672,"['SFFH', 'FFFH', 'FHFH', 'FHFG']"
1,23,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FFFF', 'FHHG']"
1,64,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'FFFF', 'HHFG']"
1,94,0,1.0,0.9704017769489168,"['SFHH', 'FFFF', 'HFHF', 'FHHG']"
1,76,0,1.0,0.9645880999032158,"['SHFF', 'FFFF', 'FFHF', 'FHHG']"
1,66,0,0.0,0.0,"['SHFH', 'FFHH', 'HFFF', 'HHHG']"
1,14,0,0.0,0.0,"['SHFH', 'FFFF', 'FFFF', 'HHHG']"
1,49,0,0.0,0.0,"['SHHF', 'FFFH', 'HHFH', 'FHFG']"
1,96,0,1.0,0.8225935318117279,"['SFHF', 'FFFH', 'HHFF', 'FHHG']"
1,100,0,1.0,0.9588092525966956,"['SFFF', 'HFHH', 'FFFH', 'HFFG']"
1,63,0,0.0,0.0,"['SHHF', 'FFFF', 'FFHF', 'HHHG']"
1,22,0,1.0,0.9001824484431542,"['SFFH', 'HFFF', 'HHHF', 'HFHG']"
1,19,0,0.0,0.0,"['SHHH', 'FFFF', 'HHHF', 'HFFG']"
1,39,0,0.0,0.0,"['SHHH', 'FFFH', 'HHFF', 'FFFG']"
1,90,0,1.0,0.9821344612135428,"['SHHH', 'FFFH', 'FFHH', 'HFFG']"
1,17,0,1.0,0.9645880999032158,"['SFFF', 'FHFF', 'HFFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFHF', 'HFFF', 'HFFH', 'FHFG']"
1,8,0,0.0,0.0,"['SFHH', 'FFFH', 'FHHH', 'FFFG']"
1,17,0,1.0,0.9674905716180701,"['SFFF', 'FFFF', 'HHHF', 'HHFG']"
1,93,0,1.0,0.985089730404757,"['SFFF', 'HHFF', 'FHFF', 'HFFG']"
1,29,0,1.0,0.7863441585589971,"['SHFF', 'FHHF', 'FFFF', 'FHFG']"
1,23,0,0.0,0.0,"['SHHF', 'FFFH', 'HFFF', 'HFHG']"
1,64,0,1.0,0.9220814271464737,"['SFFH', 'HHFF', 'HFHF', 'FHHG']"
1,94,0,1.0,0.9791880578299021,"['SFFF', 'HFFF', 'HHHF', 'HHHG']"
1,40,0,1.0,0.9733217421754432,"['SFFF', 'HFFF', 'FFFF', 'HFHG']"
1,55,0,1.0,0.9674905716180701,"['SHHF', 'FFHF', 'FFHH', 'HFFG']"
1,95,0,1.0,0.9502058312852957,"['SFFF', 'FFHH', 'FHHF', 'FFFG']"
1,21,0,1.0,0.9502058312852957,"['SFHH', 'FFHF', 'FFFF', 'HFFG']"
1,23,0,0.0,0.0,"['SFHF', 'FFFF', 'FHHF', 'HFFG']"
1,81,0,0.0,0.0,"['SHHF', 'FFFH', 'FHFF', 'HFFG']"
1,45,0,0.0,0.0,"['SHFF', 'FFHH', 'HFFF', 'FFFG']"
1,100,0,1.0,0.9616943356035061,"['SHHF', 'FFHH', 'HFFF', 'HHFG']"
1,7,0,1.0,0.8709180316048211,"['SFFF', 'FFFH', 'HHFF', 'HFFG']"
1,27,0,1.0,0.8814479033836181,"['SFHH', 'HFFF', 'HFFF', 'FHHG']"
1,21,0,0.0,0.0,"['SFHF', 'FHFH', 'FFHH', 'HFFG']"
1,47,0,1.0,0.9001824484431542,"['SFHH', 'FFHH', 'HFHH', 'HFFG']"
1,78,0,1.0,0.9588092525966956,"['SFFF', 'HHFF', 'FFFH', 'FFFG']"
1,22,0,1.0,0.9056079456455165,"['SHHF', 'FHFH', 'FHFF', 'FFFG']"
1,31,0,1.0,0.78398512608332,"['SFHH', 'HFFF', 'HFHF', 'FHHG']"
1,23,0,0.0,0.0,"['SFFF', 'FHFH', 'FHFF', 'HFHG']"
1,68,0,1.0,0.9559328248389055,"['SFHH', 'HFFH', 'FFFF', 'HFHG']"
1,15,0,0.0,0.0,"['SFHH', 'FFFH', 'HHFH', 'HHFG']"
1,53,0,0.0,0.0,"['SHHH', 'FHHF', 'FFHH', 'HFFG']"
1,15,0,0.0,0.0,"['SFHF', 'FFFF', 'HFHF', 'HFFG']"
1,13,0,0.0,0.0,"['SFHF', 'HFFF', 'HFHF', 'HHFG']"
1,63,0,1.0,0.8657003616774767,"['SFHH', 'FFHH', 'HFFH', 'HFFG']"
1,54,0,1.0,0.9791880578299021,"['SHFH', 'FFFF', 'HFHF', 'HFFG']"
1,46,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'FFHG']"
1,15,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFF', 'FHHG']"
1,8,0,1.0,0.7607805594527743,"['SHFH', 'FHHF', 'FFFH', 'HFFG']"
1,60,0,1.0,0.9445131481500655,"['SFFF', 'FFFH', 'FFHF', 'FFFG']"
1,5,0,0.0,0.0,"['SFFH', 'FHFF', 'HHFF', 'HFHG']"
1,26,0,1.0,0.9616943356035061,"['SFFF', 'HFHF', 'FHFF', 'HFFG']"
1,82,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'HFHF', 'HHHG']"
1,21,0,0.0,0.0,"['SFHH', 'HFFF', 'FHHF', 'FHFG']"
1,20,0,0.0,0.0,"['SFFH', 'FFHH', 'FFFH', 'FHFG']"
1,64,0,1.0,0.835044266956004,"['SFFH', 'HHFH', 'FFFF', 'HHHG']"
1,38,0,0.0,0.0,"['SHFH', 'FFFF', 'FFHF', 'FFHG']"
1,61,0,1.0,0.985089730404757,"['SFFF', 'HFFF', 'FFFF', 'HHFG']"
1,30,0,1.0,0.8788035596734672,"['SFFF', 'HFFF', 'FFFH', 'FHFG']"
1,68,0,1.0,0.9530650263643888,"['SHHF', 'FFFF', 'FHFF', 'FHHG']"
1,78,0,1.0,0.9110661429076764,"['SHHH', 'FHHH', 'FFFF', 'FHFG']"
1,68,0,1.0,0.9762504936564125,"['SFFH', 'HHFH', 'HFFF', 'HFFG']"
1,53,0,1.0,0.9762504936564125,"['SFHH', 'FHFH', 'FFHH', 'FFFG']"
1,57,0,1.0,0.79346393184295,"['SFHF', 'FFHH', 'HFFH', 'HHFG']"
1,86,0,1.0,0.9530650263643888,"['SHHH', 'FFFH', 'FFFH', 'HHFG']"
1,52,0,1.0,0.9704017769489168,"['SFFH', 'FHFF', 'FHHF', 'FHFG']"
1,31,0,1.0,0.9645880999032158,"['SFFH', 'HFFF', 'HHFF', 'FFHG']"
1,25,0,0.0,0.0,"['SHFF', 'FFFF', 'FFHF', 'FHFG']"
1,56,0,1.0,0.9445131481500655,"['SFFH', 'HHFF', 'FFHF', 'HFHG']"
1,48,0,1.0,0.9821344612135428,"['SFFH', 'FFFH', 'FHFF', 'FHFG']"
1,3,0,0.0,0.0,"['SFFF', 'FFHF', 'HFFH', 'FFFG']"
1,54,0,1.0,0.9616943356035061,"['SFFH', 'HFFF', 'FHFF', 'FHFG']"
1,37,0,1.0,0.9502058312852957,"['SFFF', 'FFHH', 'HFFF', 'FFFG']"
1,38,0,1.0,0.79346393184295,"['SFFH', 'HHFF', 'FHHF', 'FFFG']"
1,31,0,0.0,0.0,"['SFHH', 'FHHF', 'FFFH', 'HHFG']"
1,86,0,1.0,0.9704017769489168,"['SFFH', 'HHFF', 'HHFF', 'FHFG']"
1,47,0,1.0,0.8103284404851119,"['SFHH', 'HFFF', 'FHFH', 'FFFG']"
1,19,0,1.0,0.8201257512162927,"['SFFH', 'FFHF', 'FFFF', 'FHHG']"
1,35,0,0.0,0.0,"['SHHF', 'FFFF', 'HHFF', 'FHHG']"
1,85,0,1.0,0.9791880578299021,"['SFFF', 'HHFF', 'FFFF', 'FFHG']"
1,62,0,0.0,0.0,"['SHHH', 'FHFH', 'FFFF', 'FHHG']"
1,100,0,1.0,0.9791880578299021,"['SFFF', 'FHFF', 'FHHF', 'FFHG']"
1,53,0,1.0,0.8152123778407558,"['SHFH', 'FHFH', 'FFHF', 'HFFG']"
1,97,0,1.0,0.93603800616986,"['SFFF', 'HHFF', 'FHFH', 'HHFG']"
1,16,0,0.0,0.0,"['SHHH', 'FFFF', 'FFHF', 'HHFG']"
1,8,0,0.0,0.0,"['SHHF', 'FFFF', 'HFFF', 'HHFG']"
1,40,0,0.0,0.0,"['SFHF', 'HFHF', 'FFFF', 'FHHG']"
